Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1029,1019,1100,1098
1,1029,1020,1100,1098
2,1029,1020,1099,1098
3,1029,1022,1099,1098
4,1029,1021,1099,1098
5,1026,1021,1099,1098
6,1026,1022,1099,1098
7,1026,1023,1099,1098
8,1026,1023,1099,1098
9,1025,1025,1099,1098
10,1024,1025,1098,1098
11,1024,1024,1099,1098
12,1022,1024,1098,1098
13,1023,1024,1098,1098
14,1021,1023,1099,1098
15,1020,1023,1098,1097
16,1020,1023,1098,1098
17,1020,1022,1098,1098
18,1020,1021,1099,1097
19,1019,1020,1098,1097
20,1021,1020,1098,1097
21,1021,1020,1098,1098
22,1021,1018,1098,1097
23,1021,1018,1098,1097
24,1022,1017,1098,1098
25,1021,1017,1098,1097
26,1022,1017,1098,1097
27,1022,1016,1098,1097
28,1022,1017,1098,1097
29,1021,1017,1098,1097
30,1021,1017,1098,1097
31,1020,1018,1098,1097
32,1020,1017,1098,1097
33,1020,1016,1098,1097
34,1020,1016,1098,1097
35,1020,1016,1098,1097
36,1019,1016,1098,1097
37,1019,1016,1097,1097
38,1020,1015,1098,1097
39,1018,1016,1097,1097
40,1017,1016,1097,1097
41,1017,1015,1097,1097
42,1016,1016,1097,1097
43,1015,1015,1097,1097
44,1015,1015,1097,1097
45,1014,1015,1097,1097
46,1014,1015,1097,1097
47,1014,1015,1097,1097
48,1014,1016,1097,1097
49,1014,1015,1097,1097
50,1014,1015,1097,1097
51,1014,1015,1097,1097
52,1014,1016,1097,1097
53,1014,1016,1097,1097
54,1015,1015,1097,1097
55,1014,1016,1097,1097
56,1014,1015,1097,1097
57,1014,1016,1097,1097
58,1014,1015,1097,1096
59,1015,1015,1097,1097
60,1015,1016,1097,1097
61,1015,1015,1097,1097
62,1014,1015,1097,1097
63,1015,1015,1097,1097
64,1015,1015,1097,1097
65,1015,1015,1097,1096
66,1015,1015,1097,1097
67,1015,1015,1097,1097
68,1015,1015,1097,1097
69,1015,1015,1097,1097
70,1016,1014,1097,1097
71,1015,1015,1097,1096
72,1015,1014,1096,1097
73,1015,1014,1097,1097
74,1014,1015,1096,1096
75,1013,1015,1096,1096
76,1013,1014,1096,1096
77,1012,1013,1096,1097
78,1011,1013,1096,1096
79,1010,1012,1096,1096
80,1010,1012,1096,1096
81,1009,1011,1096,1096
82,1009,1011,1096,1096
83,1009,1011,1096,1096
84,1010,1011,1096,1097
85,1009,1010,1097,1097
86,1009,1010,1096,1097
87,1010,1010,1096,1096
88,1009,1010,1096,1096
89,1009,1010,1096,1096
90,1010,1010,1096,1096
91,1010,1011,1096,1096
92,1010,1010,1096,1096
93,1010,1011,1096,1096
94,1010,1010,1096,1096
95,1010,1010,1096,1096
96,1010,1010,1096,1096
97,1010,1011,1096,1096
98,1010,1011,1096,1096
99,1011,1010,1096,1096
100,1011,1010,1096,1096
101,1011,1011,1096,1096
102,1011,1010,1096,1096
103,1011,1011,1096,1097
104,1011,1011,1096,1096
105,1011,1011,1096,1096
106,1011,1011,1096,1096
107,1011,1011,1096,1096
108,1011,1011,1096,1096
109,1012,1010,1096,1096
110,1011,1011,1096,1096
111,1012,1011,1096,1096
112,1012,1010,1096,1096
113,1011,1012,1096,1096
114,1011,1011,1096,1096
115,1011,1011,1096,1096
116,1010,1011,1096,1096
117,1010,1011,1096,1096
118,1010,1012,1096,1096
119,1010,1011,1096,1096
120,1009,1011,1096,1096
121,1009,1012,1096,1096
122,1009,1012,1096,1096
123,1009,1012,1096,1096
124,1009,1012,1096,1096
125,1009,1012,1096,1096
126,1009,1011,1096,1096
127,1009,1012,1096,1096
128,1009,1012,1096,1096
129,1010,1012,1096,1096
130,1009,1012,1096,1096
131,1009,1011,1096,1096
132,1009,1012,1096,1096
133,1009,1012,1096,1096
134,1009,1012,1096,1096
135,1010,1011,1096,1096
136,1010,1011,1096,1096
137,1010,1011,1096,1096
138,1010,1011,1096,1096
139,1010,1010,1096,1096
140,1010,1011,1096,1096
141,1010,1011,1096,1096
142,1010,1011,1096,1096
143,1010,1010,1096,1096
144,1011,1010,1096,1096
145,1010,1010,1096,1096
146,1010,1010,1096,1096
147,1010,1010,1096,1096
148,1011,1010,1096,1096
149,1010,1010,1096,1096
150,1011,1010,1096,1096
151,1011,1010,1096,1096
152,1010,1011,1096,1096
153,1011,1010,1096,1096
154,1011,1010,1096,1096
155,1010,1010,1096,1096
156,1011,1010,1096,1096
157,1010,1010,1096,1096
158,1011,1010,1096,1096
159,1011,1011,1096,1096
160,1010,1010,1096,1096
161,1011,1011,1096,1096
162,1011,1010,1096,1096
163,1011,1010,1096,1096
164,1011,1010,1096,1096
165,1010,1010,1096,1096
166,1010,1011,1096,1096
167,1010,1011,1096,1096
168,1010,1010,1096,1096
169,1010,1011,1096,1096
170,1010,1011,1096,1096
171,1010,1010,1096,1096
172,1011,1011,1095,1096
173,1010,1011,1096,1096
174,1009,1011,1096,1096
175,1009,1011,1096,1096
176,1009,1010,1095,1096
177,1009,1011,1095,1096
178,1009,1011,1095,1096
179,1008,1010,1096,1096
180,1008,1011,1096,1096
181,1007,1011,1096,1096
