Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,992,1013,1092,1097
1,992,1014,1093,1097
2,992,1013,1093,1097
3,991,1013,1093,1097
4,991,1013,1093,1097
5,991,1013,1092,1097
6,991,1013,1092,1097
7,991,1013,1093,1097
8,991,1013,1093,1097
9,992,1012,1092,1097
10,991,1013,1093,1097
11,992,1013,1093,1097
12,992,1013,1093,1097
13,992,1013,1093,1097
14,992,1012,1092,1097
15,992,1013,1093,1097
16,993,1013,1093,1097
17,993,1013,1093,1097
18,993,1013,1093,1097
19,993,1013,1093,1097
20,993,1012,1093,1097
21,993,1013,1093,1097
22,994,1013,1093,1097
23,994,1012,1093,1097
24,994,1013,1093,1097
25,994,1013,1093,1098
26,994,1013,1093,1098
27,994,1013,1093,1098
28,994,1013,1093,1098
29,994,1013,1093,1097
30,994,1013,1093,1097
31,994,1013,1093,1098
32,995,1012,1093,1099
33,995,1012,1093,1099
34,995,1013,1093,1099
35,995,1013,1093,1099
36,995,1013,1093,1098
37,995,1014,1094,1098
38,996,1012,1093,1098
39,996,1013,1093,1097
40,996,1012,1093,1097
41,996,1013,1093,1098
42,996,1013,1093,1097
43,996,1013,1093,1098
44,996,1013,1093,1098
45,996,1013,1093,1097
46,997,1013,1093,1097
47,997,1013,1093,1097
48,997,1013,1093,1097
49,997,1013,1095,1097
50,997,1013,1096,1096
51,996,1013,1095,1095
52,996,1013,1093,1095
53,997,1013,1093,1095
54,997,1013,1093,1095
55,998,1013,1093,1096
56,998,1014,1093,1096
57,998,1013,1094,1096
58,998,1014,1094,1096
59,998,1013,1094,1096
60,997,1013,1093,1096
61,998,1013,1093,1097
62,998,1013,1093,1097
63,998,1013,1093,1098
64,999,1013,1093,1100
65,998,1013,1093,1100
66,998,1013,1093,1097
67,998,1013,1093,1097
68,998,1013,1093,1097
69,996,1013,1093,1097
70,996,1013,1093,1096
71,996,1013,1093,1096
72,995,1013,1093,1096
73,995,1013,1093,1097
74,995,1013,1093,1097
75,995,1013,1092,1097
76,994,1013,1093,1097
77,994,1013,1093,1097
78,994,1013,1092,1097
79,993,1013,1092,1097
80,993,1013,1092,1097
81,993,1013,1092,1097
82,993,1013,1092,1097
83,992,1013,1093,1097
84,992,1013,1092,1097
85,991,1013,1092,1097
86,991,1013,1093,1097
87,992,1013,1093,1097
88,991,1014,1092,1097
89,991,1013,1092,1097
90,992,1013,1092,1097
91,992,1013,1093,1097
92,992,1013,1093,1097
93,991,1013,1092,1097
94,991,1013,1092,1096
95,992,1013,1093,1097
96,992,1013,1092,1097
97,991,1013,1092,1097
98,992,1013,1092,1097
99,992,1014,1092,1097
100,992,1014,1092,1097
101,993,1013,1092,1097
102,993,1013,1092,1097
103,992,1013,1092,1097
104,991,1013,1092,1097
105,991,1012,1092,1097
106,991,1013,1092,1097
107,990,1013,1092,1097
108,990,1013,1092,1097
109,990,1014,1092,1097
110,990,1013,1092,1097
111,990,1013,1092,1097
112,990,1013,1092,1097
113,990,1013,1092,1097
114,990,1013,1092,1096
115,990,1013,1092,1097
116,989,1014,1092,1097
117,990,1013,1092,1097
118,990,1013,1092,1097
119,990,1013,1092,1097
120,990,1014,1092,1097
121,989,1013,1092,1097
122,989,1013,1092,1099
123,990,1013,1092,1097
124,990,1013,1092,1097
125,990,1013,1092,1097
126,990,1013,1093,1098
127,990,1013,1092,1098
128,990,1013,1092,1097
129,990,1013,1092,1098
130,990,1013,1092,1097
131,990,1014,1092,1097
132,990,1013,1092,1098
133,991,1013,1092,1098
134,991,1013,1092,1097
135,991,1013,1092,1097
136,991,1013,1092,1097
137,992,1013,1092,1098
138,991,1013,1092,1097
139,992,1013,1092,1097
140,991,1013,1092,1096
141,991,1013,1092,1096
142,991,1013,1092,1096
143,990,1013,1092,1097
144,990,1013,1092,1097
145,990,1013,1092,1097
146,990,1014,1092,1096
147,990,1013,1092,1097
148,990,1013,1092,1096
149,990,1013,1092,1097
150,990,1014,1092,1096
151,989,1013,1092,1097
152,989,1013,1092,1096
153,990,1013,1092,1096
154,990,1013,1092,1097
155,990,1012,1092,1096
156,990,1013,1092,1097
157,990,1013,1092,1097
158,990,1013,1092,1097
159,990,1013,1092,1096
160,990,1013,1092,1096
161,990,1013,1092,1096
162,990,1013,1092,1097
163,990,1013,1092,1097
164,990,1013,1092,1097
165,990,1013,1092,1097
166,990,1013,1092,1097
167,990,1013,1092,1097
168,990,1013,1092,1096
169,990,1013,1092,1096
170,990,1013,1092,1097
171,991,1013,1092,1096
172,990,1013,1092,1097
173,990,1013,1092,1096
174,991,1013,1092,1097
175,990,1013,1092,1097
176,991,1013,1092,1096
177,991,1013,1092,1097
178,991,1013,1092,1096
179,990,1013,1092,1097
180,991,1013,1092,1097
181,991,1014,1092,1097
182,991,1013,1092,1097
183,991,1013,1092,1097
184,991,1013,1092,1097
185,991,1013,1092,1097
186,990,1013,1092,1097
187,990,1014,1092,1097
188,991,1013,1092,1096
189,990,1014,1092,1096
190,991,1013,1092,1096
191,990,1013,1092,1095
192,990,1013,1092,1095
193,990,1013,1092,1096
194,990,1013,1092,1095
195,990,1013,1092,1095
196,990,1013,1092,1096
197,991,1013,1092,1096
198,991,1011,1092,1096
199,990,1011,1092,1096
200,991,1010,1092,1096
201,991,1010,1092,1096
202,991,1010,1092,1096
203,991,1010,1092,1096
204,991,1009,1092,1096
205,990,1010,1092,1096
206,990,1010,1092,1096
207,991,1010,1092,1096
208,990,1009,1092,1096
209,990,1010,1092,1096
210,990,1010,1092,1096
211,990,1010,1092,1096
212,990,1010,1092,1096
213,990,1010,1092,1097
214,990,1009,1092,1096
215,990,1010,1092,1096
216,990,1009,1092,1096
217,990,1009,1092,1096
218,990,1010,1092,1096
219,990,1010,1092,1096
220,990,1010,1092,1097
221,990,1010,1092,1096
222,990,1010,1092,1096
223,990,1010,1092,1096
224,990,1010,1092,1096
225,990,1010,1092,1096
226,990,1010,1092,1097
227,990,1010,1092,1097
228,990,1010,1092,1096
229,990,1010,1092,1096
230,990,1010,1092,1096
231,991,1010,1092,1096
232,990,1010,1092,1096
233,990,1009,1092,1096
234,990,1010,1092,1096
235,990,1011,1092,1096
236,990,1009,1092,1096
237,990,1010,1092,1096
238,991,1010,1092,1096
239,991,1010,1092,1096
240,990,1010,1092,1096
241,990,1010,1092,1096
242,990,1010,1092,1096
243,990,1010,1092,1097
244,991,1010,1093,1096
245,990,1010,1092,1096
246,991,1010,1092,1097
247,991,1010,1093,1097
248,991,1010,1093,1097
249,991,1010,1093,1097
250,991,1010,1093,1097
251,991,1010,1093,1097
252,991,1010,1093,1097
253,991,1010,1092,1096
254,991,1010,1092,1097
255,992,1010,1092,1096
256,992,1011,1092,1096
257,992,1010,1092,1096
258,993,1010,1092,1096
259,992,1010,1092,1096
260,992,1011,1092,1096
261,993,1010,1092,1097
262,993,1010,1092,1096
263,993,1010,1092,1096
264,992,1011,1092,1096
265,993,1011,1092,1096
266,992,1011,1092,1096
267,992,1011,1092,1096
268,991,1011,1092,1096
269,991,1011,1092,1096
270,990,1010,1092,1096
271,990,1010,1092,1096
272,990,1010,1092,1096
273,990,1011,1092,1096
274,990,1010,1092,1096
275,989,1011,1092,1096
276,990,1011,1092,1096
277,990,1011,1092,1096
278,990,1010,1092,1096
279,989,1011,1092,1097
280,990,1011,1092,1096
281,990,1011,1092,1097
282,989,1011,1092,1097
283,990,1010,1092,1096
284,990,1011,1092,1096
285,990,1011,1092,1096
286,990,1011,1092,1096
287,990,1010,1092,1096
288,990,1011,1092,1097
289,990,1011,1092,1096
290,990,1011,1092,1096
291,990,1011,1092,1097
292,991,1011,1092,1096
293,990,1011,1092,1097
294,990,1011,1092,1097
295,990,1011,1092,1096
296,990,1011,1092,1097
297,991,1011,1092,1097
298,990,1011,1092,1097
299,991,1011,1092,1096
300,991,1011,1092,1097
301,991,1011,1092,1096
302,991,1011,1092,1096
303,991,1011,1092,1096
304,991,1011,1092,1097
305,991,1011,1092,1096
306,991,1011,1092,1096
307,991,1011,1092,1096
308,990,1011,1092,1096
309,991,1011,1092,1096
310,990,1011,1092,1096
311,991,1011,1092,1096
312,990,1011,1092,1096
313,991,1011,1092,1096
314,990,1011,1092,1096
315,991,1011,1092,1096
316,990,1010,1092,1096
317,990,1011,1092,1097
318,990,1011,1092,1096
319,990,1011,1092,1097
320,990,1011,1092,1096
321,990,1012,1092,1097
322,990,1012,1092,1096
323,991,1011,1092,1096
324,991,1011,1092,1096
325,990,1011,1092,1096
326,991,1011,1092,1096
