Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1065,1024,1108,1094
1,1065,1024,1107,1094
2,1064,1024,1107,1094
3,1063,1024,1107,1094
4,1064,1024,1107,1094
5,1063,996,1107,1094
6,1062,1010,1107,1094
7,1062,1012,1107,1093
8,1062,1012,1107,1093
9,1061,1005,1106,1093
10,1060,998,1106,1093
11,1060,996,1106,1093
12,1059,996,1106,1093
13,1059,996,1107,1093
14,1058,996,1106,1093
15,1058,997,1107,1093
16,1057,997,1106,1093
17,1057,996,1106,1093
18,1057,998,1106,1093
19,1056,998,1106,1093
20,1056,998,1106,1093
21,1055,998,1106,1093
22,1055,998,1106,1093
23,1054,999,1106,1093
24,1054,999,1106,1092
25,1054,1000,1105,1093
26,1053,999,1106,1093
27,1053,1000,1106,1092
28,1053,999,1105,1092
29,1052,1000,1105,1092
30,1052,992,1106,1092
31,1052,990,1106,1092
32,1051,989,1105,1092
33,1051,990,1105,1092
34,1050,989,1105,1092
35,1050,990,1105,1092
36,1049,990,1105,1092
37,1050,990,1105,1092
38,1049,990,1105,1092
39,1049,990,1105,1092
40,1049,991,1105,1092
41,1048,992,1105,1092
42,1048,991,1105,1092
43,1048,992,1105,1092
44,1048,992,1105,1092
45,1048,992,1105,1092
46,1047,993,1105,1092
47,1047,992,1105,1092
48,1047,992,1105,1092
49,1047,992,1105,1092
50,1046,993,1105,1092
51,1046,993,1105,1092
52,1046,993,1105,1092
53,1046,994,1105,1092
54,1045,994,1105,1092
55,1045,994,1105,1092
56,1045,994,1105,1092
57,1044,994,1105,1092
58,1044,994,1105,1092
59,1044,994,1105,1092
60,1044,995,1105,1092
61,1043,994,1105,1092
62,1044,995,1105,1091
63,1044,994,1105,1092
64,1043,994,1105,1092
65,1042,986,1105,1092
66,1043,981,1105,1092
67,1042,981,1105,1092
68,1042,981,1105,1091
69,1042,981,1104,1091
70,1042,982,1104,1092
71,1041,982,1105,1092
72,1041,982,1105,1092
73,1041,983,1105,1091
74,1041,983,1105,1091
75,1040,982,1105,1092
76,1041,983,1105,1092
77,1040,983,1105,1091
78,1039,983,1105,1091
79,1039,983,1105,1091
80,1038,983,1104,1092
81,1038,983,1104,1091
82,1039,984,1105,1092
83,1038,983,1104,1091
84,1039,984,1104,1091
85,1038,984,1104,1091
86,1038,984,1104,1091
87,1038,984,1104,1091
88,1037,985,1104,1091
89,1037,985,1104,1091
