Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1054,1003,1106,1094
1,1054,1003,1106,1094
2,1053,1003,1106,1094
3,1053,1003,1106,1094
4,1052,1003,1106,1094
5,1052,1004,1106,1094
6,1051,1004,1106,1094
7,1051,1004,1106,1094
8,1051,1004,1106,1094
9,1050,1004,1106,1094
10,1050,1004,1106,1093
11,1049,1004,1106,1094
12,1050,1004,1106,1094
13,1049,1002,1106,1093
14,1049,998,1106,1093
15,1048,1000,1106,1094
16,1048,1000,1106,1093
17,1048,1000,1106,1093
18,1048,1000,1106,1093
19,1047,1001,1106,1093
20,1047,1001,1106,1093
21,1047,1001,1106,1094
22,1047,1001,1106,1093
23,1046,1001,1106,1093
24,1046,1001,1106,1093
25,1045,1001,1106,1093
26,1045,1001,1106,1094
27,1045,1001,1106,1093
28,1045,1001,1106,1093
29,1044,1001,1106,1094
30,1044,1002,1105,1093
31,1043,1001,1106,1093
32,1043,1001,1106,1093
33,1043,1000,1105,1093
34,1043,998,1105,1093
35,1043,996,1105,1093
36,1043,996,1106,1093
37,1042,994,1105,1093
38,1042,995,1105,1093
39,1042,995,1105,1093
40,1041,995,1105,1093
41,1041,995,1106,1093
42,1041,995,1105,1093
43,1041,995,1105,1093
44,1041,995,1105,1093
45,1040,995,1105,1093
46,1041,996,1105,1093
47,1040,996,1105,1093
48,1040,996,1105,1093
49,1040,995,1105,1093
50,1040,996,1105,1093
51,1039,995,1105,1093
52,1039,996,1105,1093
53,1039,996,1105,1093
54,1039,996,1105,1093
55,1039,997,1105,1093
56,1038,997,1105,1093
57,1038,996,1105,1093
58,1038,997,1105,1093
59,1037,997,1105,1092
60,1038,997,1105,1093
61,1038,997,1105,1093
62,1038,997,1105,1094
63,1038,997,1105,1093
64,1037,996,1105,1093
65,1038,996,1105,1093
66,1038,996,1105,1093
67,1038,996,1105,1093
68,1037,996,1105,1093
69,1037,997,1105,1093
70,1037,997,1105,1093
71,1036,997,1105,1093
72,1036,997,1105,1093
73,1036,997,1105,1093
74,1036,997,1104,1093
75,1036,997,1105,1093
76,1036,997,1105,1093
77,1036,997,1105,1093
78,1035,997,1104,1093
79,1036,998,1105,1093
80,1035,997,1105,1093
81,1035,997,1104,1093
82,1036,997,1104,1093
83,1036,997,1105,1093
