Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1005,1006,1091,1097
1,1005,1006,1091,1097
2,1005,1007,1091,1097
3,1005,1006,1091,1097
4,1005,1006,1091,1097
5,1005,1007,1091,1097
6,1005,1006,1091,1097
7,1005,1006,1091,1097
8,1005,1005,1091,1097
9,1005,1006,1091,1097
10,1005,1006,1091,1097
11,1005,1006,1091,1097
12,1006,1006,1091,1097
13,1006,1006,1091,1097
14,1005,1006,1091,1097
15,1005,1006,1091,1097
16,1005,1006,1091,1097
17,1005,1006,1091,1097
18,1005,1006,1090,1097
19,1005,1006,1091,1097
20,1006,1006,1091,1097
21,1006,1006,1091,1097
22,1006,1006,1090,1097
23,1005,1006,1091,1097
24,1006,1006,1091,1097
25,1005,1006,1091,1097
26,1006,1006,1090,1097
27,1005,1006,1090,1097
28,1005,1006,1091,1097
29,1005,1006,1091,1097
30,1005,1006,1091,1097
31,1005,1006,1090,1097
32,1006,1006,1091,1097
33,1005,1006,1090,1097
34,1005,1006,1090,1097
35,1005,1005,1091,1097
36,1006,1006,1090,1097
37,1005,1006,1091,1097
38,1006,1006,1090,1097
39,1005,1006,1091,1097
40,1005,1006,1091,1097
41,1005,1006,1090,1097
42,1006,1006,1090,1097
43,1005,1006,1091,1097
44,1006,1006,1090,1097
45,1006,1006,1090,1097
46,1005,1006,1091,1097
47,1005,1006,1090,1097
48,1005,1006,1091,1097
49,1005,1007,1090,1097
50,1005,1006,1090,1098
51,1006,1006,1090,1098
52,1005,1006,1090,1097
53,1006,1006,1090,1096
54,1006,1006,1090,1095
55,1006,1006,1090,1094
56,1005,1006,1091,1094
57,1005,1005,1090,1094
58,1006,1006,1090,1095
59,1005,1006,1090,1095
60,1006,1006,1091,1095
61,1005,1006,1090,1094
62,1006,1006,1090,1095
63,1005,1005,1091,1095
64,1005,1006,1091,1095
65,1005,1006,1091,1095
66,1005,1006,1090,1095
67,1005,1005,1090,1096
68,1005,1006,1091,1096
69,1006,1006,1091,1097
70,1005,1006,1090,1097
71,1005,1006,1091,1097
72,1005,1005,1090,1097
73,1005,1006,1090,1097
74,1005,1006,1090,1097
75,1006,1006,1091,1097
76,1006,1006,1090,1097
77,1005,1006,1091,1097
78,1006,1006,1090,1097
79,1005,1006,1090,1097
80,1005,1006,1090,1097
81,1005,1006,1090,1097
82,1005,1006,1090,1097
83,1005,1006,1090,1097
84,1005,1007,1091,1097
85,1005,1006,1090,1097
86,1006,1006,1090,1097
87,1005,1007,1091,1097
88,1005,1006,1091,1097
89,1006,1006,1090,1097
90,1006,1006,1090,1096
91,1005,1006,1091,1096
92,1005,1006,1090,1097
93,1005,1006,1090,1097
94,1005,1006,1091,1097
95,1005,1006,1091,1097
96,1006,1005,1090,1096
97,1006,1006,1091,1097
98,1005,1006,1091,1097
99,1005,1006,1091,1097
100,1005,1006,1091,1097
101,1005,1006,1091,1097
102,1006,1006,1090,1097
103,1005,1006,1090,1097
104,1006,1006,1091,1097
105,1006,1006,1090,1097
106,1005,1006,1091,1097
107,1005,1005,1091,1097
108,1006,1006,1090,1097
109,1005,1005,1090,1097
110,1005,1006,1091,1097
111,1005,1007,1091,1097
112,1006,1006,1091,1097
113,1005,1006,1091,1097
114,1005,1006,1091,1097
115,1005,1006,1091,1097
116,1005,1005,1090,1097
117,1005,1006,1090,1097
118,1005,1005,1090,1097
119,1005,1005,1091,1097
120,1005,1005,1090,1097
121,1005,1006,1090,1097
122,1005,1006,1091,1097
123,1005,1006,1090,1097
