Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1005,1006,1102,1098
1,1005,1006,1102,1097
2,1005,1006,1102,1097
3,1005,1005,1102,1097
4,1005,1006,1102,1097
5,1005,1006,1102,1098
6,1005,1005,1102,1097
7,1005,1006,1102,1097
8,1005,1006,1102,1098
9,1005,1006,1102,1097
10,1004,1005,1102,1097
11,1005,1006,1102,1097
12,1005,1006,1102,1097
13,1005,1006,1102,1097
14,1005,1006,1102,1097
15,1005,1006,1102,1097
16,1005,1006,1102,1097
17,1005,1006,1102,1097
18,1005,1006,1101,1097
19,1005,1006,1101,1097
20,1005,1006,1101,1097
21,1005,1007,1101,1097
22,1005,1006,1101,1097
23,1005,1005,1101,1097
24,1005,1006,1101,1097
25,1005,1006,1101,1097
26,1005,1006,1101,1097
27,1005,1006,1101,1097
28,1005,1006,1101,1097
29,1005,1006,1101,1097
30,1005,1006,1101,1097
31,1006,1006,1101,1097
32,1005,1006,1101,1097
33,1006,1006,1101,1097
34,1006,1006,1101,1097
35,1005,1006,1101,1097
36,1006,1007,1101,1097
37,1005,1006,1101,1097
38,1005,1007,1101,1097
39,1005,1006,1101,1097
40,1005,1006,1101,1097
41,1005,1006,1101,1097
42,1006,1006,1101,1097
43,1005,1006,1101,1097
44,1006,1006,1101,1096
45,1005,1006,1101,1097
46,1006,1006,1101,1096
47,1005,1006,1101,1097
48,1005,1006,1101,1097
49,1006,1005,1101,1097
50,1006,1006,1101,1097
51,1005,1006,1101,1096
52,1006,1006,1101,1096
53,1005,1005,1101,1097
54,1006,1006,1101,1097
55,1006,1005,1101,1097
56,1006,1006,1101,1097
57,1005,1006,1101,1097
58,1006,1006,1101,1097
59,1005,1006,1101,1097
60,1005,1006,1101,1097
61,1006,1006,1101,1097
62,1006,1006,1101,1096
63,1006,1006,1101,1096
64,1005,1006,1101,1097
65,1005,1006,1101,1096
66,1005,1006,1101,1096
67,1005,1006,1101,1097
68,1005,1006,1101,1097
69,1005,1006,1101,1096
70,1005,1006,1101,1097
71,1005,1006,1101,1097
72,1005,1006,1100,1096
73,1005,1005,1101,1097
74,1005,1006,1101,1096
75,1005,1006,1100,1097
76,1005,1006,1101,1097
77,1005,1006,1101,1096
78,1005,1006,1100,1096
79,1005,1006,1101,1096
80,1005,1006,1101,1097
81,1005,1006,1101,1096
82,1005,1005,1100,1096
83,1005,1006,1100,1097
84,1005,1005,1100,1096
85,1005,1006,1100,1096
86,1005,1005,1100,1097
87,1005,1006,1100,1096
88,1005,1006,1100,1096
89,1005,1006,1100,1096
90,1006,1006,1100,1096
91,1005,1006,1100,1097
92,1005,1005,1101,1096
93,1005,1005,1100,1096
94,1005,1006,1100,1096
95,1005,1006,1100,1096
96,1005,1006,1100,1096
97,1005,1006,1100,1096
98,1005,1006,1100,1096
99,1005,1006,1100,1096
100,1005,1006,1100,1096
101,1005,1006,1100,1096
102,1005,1006,1100,1096
103,1006,1006,1100,1096
104,1005,1006,1100,1096
105,1006,1006,1100,1096
106,1005,1006,1100,1096
107,1005,1006,1100,1096
108,1006,1006,1100,1096
109,1005,1006,1100,1096
110,1005,1005,1100,1096
111,1005,1006,1100,1096
112,1005,1006,1100,1096
113,1006,1006,1100,1096
114,1005,1007,1100,1096
115,1006,1006,1100,1096
116,1005,1006,1100,1096
117,1005,1006,1100,1096
118,1006,1006,1100,1096
119,1005,1006,1100,1096
120,1005,1007,1100,1096
121,1005,1006,1100,1096
122,1006,1006,1100,1096
123,1005,1006,1100,1096
124,1005,1006,1100,1096
125,1005,1006,1100,1096
126,1005,1006,1100,1096
127,1006,1006,1100,1096
128,1006,1006,1100,1096
129,1006,1006,1100,1096
130,1005,1006,1100,1096
131,1005,1006,1100,1096
132,1005,1006,1100,1096
133,1006,1006,1100,1096
134,1005,1006,1100,1096
135,1005,1006,1100,1096
136,1005,1005,1100,1096
137,1006,1006,1100,1096
138,1005,1006,1100,1096
139,1005,1006,1100,1096
140,1005,1006,1100,1096
141,1005,1006,1100,1096
142,1006,1005,1100,1096
143,1005,1006,1100,1096
144,1005,1006,1100,1096
145,1005,1006,1100,1096
146,1005,1006,1100,1096
147,1006,1006,1100,1096
148,1005,1006,1100,1096
149,1005,1006,1100,1096
150,1005,1006,1100,1096
151,1006,1006,1100,1096
152,1005,1006,1100,1096
153,1006,1006,1100,1096
154,1005,1006,1100,1096
155,1005,1006,1100,1096
156,1005,1006,1100,1096
157,1006,1006,1099,1096
158,1006,1006,1100,1096
159,1006,1006,1100,1096
160,1005,1006,1100,1096
161,1005,1006,1100,1096
162,1005,1005,1100,1096
163,1005,1006,1099,1096
164,1005,1006,1099,1096
165,1005,1006,1100,1096
166,1005,1006,1099,1096
167,1006,1006,1100,1096
168,1005,1006,1099,1096
169,1005,1006,1100,1096
170,1005,1006,1100,1096
171,1005,1006,1100,1096
172,1005,1006,1100,1096
173,1005,1006,1099,1096
174,1005,1006,1100,1096
175,1005,1006,1100,1096
176,1005,1006,1100,1096
177,1005,1006,1099,1096
178,1005,1006,1100,1096
179,1006,1006,1100,1096
180,1005,1006,1100,1096
181,1005,1006,1099,1096
182,1005,1005,1099,1096
183,1005,1006,1099,1096
184,1006,1005,1100,1096
185,1005,1006,1100,1096
186,1006,1006,1100,1096
187,1006,1006,1099,1096
188,1005,1005,1099,1096
189,1005,1005,1099,1096
190,1005,1006,1099,1096
191,1005,1006,1099,1096
192,1005,1006,1099,1096
193,1005,1006,1100,1096
194,1005,1005,1099,1096
195,1005,1006,1099,1096
196,1005,1005,1100,1096
197,1005,1006,1099,1096
198,1005,1006,1100,1096
199,1005,1006,1099,1096
200,1005,1006,1099,1096
201,1005,1006,1099,1096
202,1006,1006,1099,1096
203,1006,1006,1100,1096
204,1005,1006,1099,1096
205,1006,1006,1100,1096
206,1006,1006,1100,1096
