Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1006,1006,1092,1096
1,1006,1006,1092,1095
2,1005,1007,1092,1095
3,1005,1006,1093,1095
4,1005,1006,1094,1095
5,1005,1007,1094,1095
6,1005,1007,1094,1095
7,1005,1006,1094,1095
8,1005,1006,1094,1095
9,1005,1007,1094,1095
10,1006,1006,1094,1095
11,1005,1006,1094,1095
12,1005,1007,1094,1095
13,1005,1007,1094,1095
14,1005,1007,1094,1095
15,1006,1007,1094,1095
16,1006,1006,1094,1095
17,1005,1006,1094,1094
18,1006,1007,1094,1095
19,1005,1007,1094,1094
20,1005,1007,1094,1094
21,1006,1007,1094,1095
22,1006,1006,1094,1094
23,1006,1006,1094,1094
24,1005,1006,1094,1094
25,1005,1006,1094,1094
26,1005,1006,1093,1094
27,1005,1006,1094,1094
28,1006,1007,1094,1094
29,1006,1006,1093,1094
30,1005,1006,1093,1094
31,1006,1006,1093,1094
32,1006,1006,1094,1094
33,1006,1007,1093,1094
34,1005,1007,1093,1094
35,1006,1007,1093,1094
36,1006,1006,1093,1094
37,1006,1007,1094,1094
38,1006,1006,1094,1094
39,1006,1007,1094,1094
40,1006,1007,1093,1094
41,1005,1007,1094,1094
42,1006,1007,1093,1094
43,1006,1007,1094,1094
44,1006,1006,1093,1094
45,1006,1006,1093,1094
46,1005,1006,1094,1094
47,1006,1006,1094,1094
48,1006,1007,1093,1094
49,1006,1006,1093,1094
50,1005,1007,1094,1094
51,1006,1006,1094,1093
52,1006,1007,1094,1093
53,1006,1007,1093,1093
54,1006,1007,1093,1093
55,1006,1007,1093,1094
56,1005,1007,1093,1094
57,1006,1007,1093,1094
58,1006,1006,1093,1093
59,1005,1006,1093,1093
60,1005,1007,1093,1093
61,1005,1006,1093,1093
62,1005,1007,1093,1093
63,1005,1006,1093,1093
64,1005,1006,1094,1093
65,1005,1006,1094,1093
66,1005,1006,1094,1093
67,1005,1006,1093,1093
68,1005,1006,1093,1093
69,1005,1006,1093,1093
70,1005,1007,1093,1093
71,1005,1006,1093,1093
72,1005,1006,1093,1093
73,1005,1006,1093,1093
74,1005,1006,1093,1093
75,1005,1007,1093,1093
76,1005,1006,1093,1093
77,1005,1007,1093,1093
78,1005,1006,1093,1093
79,1005,1007,1093,1093
80,1005,1006,1093,1093
81,1005,1006,1093,1093
82,1005,1006,1093,1093
83,1005,1006,1093,1093
84,1005,1006,1093,1093
85,1005,1006,1093,1093
86,1005,1007,1093,1093
87,1005,1006,1093,1093
88,1005,1007,1093,1093
89,1005,1006,1093,1093
90,1005,1006,1093,1093
91,1005,1007,1093,1093
92,1005,1007,1093,1093
93,1005,1007,1093,1093
94,1005,1007,1093,1093
95,1005,1007,1093,1093
96,1005,1007,1093,1093
97,1005,1006,1093,1093
98,1005,1007,1093,1093
99,1005,1007,1093,1093
100,1005,1007,1093,1093
101,1006,1007,1093,1093
102,1005,1007,1093,1093
103,1005,1007,1093,1093
104,1005,1007,1093,1093
105,1006,1006,1093,1093
106,1005,1007,1093,1093
107,1005,1006,1093,1093
108,1005,1007,1093,1093
109,1006,1006,1093,1093
110,1005,1007,1093,1093
111,1006,1007,1093,1093
112,1006,1006,1093,1093
113,1006,1007,1093,1093
114,1005,1006,1093,1093
115,1006,1006,1093,1093
116,1006,1006,1093,1094
117,1005,1007,1093,1094
118,1006,1007,1093,1094
119,1005,1007,1093,1094
120,1005,1006,1093,1094
121,1005,1007,1093,1094
122,1006,1007,1093,1094
123,1005,1007,1093,1094
124,1005,1006,1093,1093
125,1005,1006,1093,1093
126,1005,1006,1093,1094
127,1005,1007,1093,1093
128,1005,1006,1093,1093
129,1005,1007,1093,1093
130,1005,1007,1093,1093
131,1006,1006,1093,1093
132,1005,1007,1093,1093
133,1006,1007,1092,1093
134,1005,1007,1093,1093
135,1006,1007,1093,1093
136,1006,1006,1093,1093
137,1005,1007,1093,1092
138,1005,1007,1093,1093
139,1005,1006,1093,1093
140,1005,1006,1093,1093
141,1005,1007,1093,1093
142,1005,1007,1092,1092
143,1005,1006,1093,1093
144,1005,1006,1093,1092
145,1005,1006,1093,1092
146,1005,1007,1093,1092
147,1005,1007,1092,1093
148,1005,1006,1093,1092
149,1005,1006,1092,1093
150,1005,1007,1093,1093
151,1005,1006,1092,1093
152,1005,1006,1093,1092
153,1005,1006,1093,1093
154,1006,1006,1093,1092
155,1006,1006,1093,1092
156,1006,1006,1093,1092
157,1006,1006,1093,1092
