Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1006,1007,1095,1098
1,1005,1007,1095,1098
2,1006,1006,1096,1098
3,1005,1006,1095,1098
4,1005,1007,1095,1098
5,1005,1007,1096,1098
6,1005,1006,1095,1098
7,1005,1007,1095,1098
8,1006,1006,1095,1098
9,1006,1006,1096,1098
10,1006,1006,1096,1097
11,1006,1007,1095,1098
12,1006,1006,1095,1098
13,1006,1006,1095,1098
14,1006,1006,1095,1098
15,1006,1007,1095,1097
16,1006,1006,1095,1098
17,1005,1007,1095,1098
18,1006,1006,1095,1098
19,1005,1007,1095,1097
20,1006,1007,1095,1097
21,1005,1006,1095,1097
22,1006,1006,1095,1097
23,1006,1007,1095,1097
24,1005,1007,1095,1098
25,1006,1007,1095,1098
26,1005,1007,1095,1097
27,1006,1007,1095,1098
28,1006,1006,1095,1097
29,1006,1007,1095,1097
30,1006,1007,1095,1097
31,1006,1006,1095,1098
32,1006,1007,1095,1097
33,1006,1007,1095,1097
34,1006,1007,1095,1097
35,1006,1006,1095,1097
36,1006,1007,1095,1097
37,1006,1007,1095,1097
38,1005,1007,1095,1097
39,1006,1006,1095,1097
40,1006,1007,1095,1098
41,1006,1007,1095,1097
42,1006,1007,1095,1097
43,1006,1007,1095,1097
44,1005,1006,1095,1097
45,1006,1006,1095,1097
46,1006,1007,1095,1097
47,1006,1007,1095,1097
48,1006,1006,1095,1097
49,1006,1007,1095,1097
50,1006,1007,1095,1097
51,1006,1007,1095,1097
52,1006,1006,1095,1097
53,1006,1007,1095,1097
54,1005,1007,1095,1097
55,1005,1006,1095,1097
56,1005,1006,1095,1097
57,1006,1006,1094,1097
58,1006,1006,1094,1097
59,1006,1006,1095,1097
60,1006,1006,1095,1097
61,1006,1006,1094,1097
62,1006,1006,1094,1097
63,1005,1007,1095,1097
64,1006,1006,1095,1097
65,1005,1007,1094,1097
66,1006,1006,1094,1097
67,1006,1006,1095,1097
68,1006,1006,1095,1097
69,1006,1005,1094,1097
70,1006,1006,1094,1097
71,1005,1006,1094,1097
72,1006,1006,1094,1097
73,1006,1007,1094,1097
74,1006,1006,1094,1097
75,1005,1005,1095,1097
76,1005,1006,1094,1097
77,1006,1006,1094,1097
78,1006,1006,1094,1097
79,1006,1007,1094,1097
80,1006,1006,1094,1097
81,1006,1006,1094,1097
82,1006,1007,1094,1097
83,1006,1007,1094,1097
84,1006,1006,1094,1097
85,1006,1007,1094,1097
86,1006,1006,1094,1097
87,1006,1007,1094,1097
88,1006,1007,1094,1097
89,1005,1007,1094,1097
90,1006,1006,1094,1097
91,1006,1006,1094,1097
92,1006,1006,1094,1097
93,1006,1007,1094,1097
94,1005,1007,1094,1097
95,1006,1007,1094,1097
96,1006,1007,1094,1097
97,1006,1007,1094,1097
98,1005,1006,1094,1097
99,1005,1007,1094,1097
100,1006,1007,1094,1097
101,1006,1007,1094,1097
102,1006,1007,1094,1097
103,1006,1007,1094,1097
104,1006,1007,1094,1097
105,1005,1007,1094,1096
106,1005,1007,1094,1097
107,1005,1006,1094,1097
108,1006,1007,1094,1097
109,1006,1007,1094,1097
110,1006,1007,1094,1097
111,1006,1007,1094,1097
112,1005,1007,1094,1096
113,1005,1007,1094,1097
114,1006,1007,1094,1097
115,1006,1007,1094,1097
116,1006,1007,1094,1097
117,1006,1007,1094,1097
118,1006,1007,1094,1097
119,1006,1007,1094,1097
120,1006,1007,1094,1097
121,1006,1007,1094,1097
122,1006,1007,1093,1097
123,1006,1007,1093,1097
124,1006,1006,1093,1096
125,1005,1007,1092,1097
126,1006,1006,1092,1097
127,1005,1007,1092,1097
128,1005,1007,1092,1097
129,1006,1007,1092,1097
130,1006,1006,1092,1097
131,1005,1006,1092,1096
132,1006,1007,1091,1096
133,1006,1007,1090,1097
134,1006,1007,1089,1097
135,1006,1006,1089,1097
136,1006,1007,1090,1096
137,1006,1007,1090,1096
138,1006,1007,1092,1097
139,1006,1006,1092,1096
140,1006,1007,1093,1096
141,1005,1007,1093,1097
142,1006,1007,1093,1097
143,1006,1007,1094,1097
144,1005,1007,1093,1097
145,1005,1007,1093,1097
146,1006,1007,1094,1096
147,1006,1007,1093,1097
148,1006,1007,1093,1097
149,1005,1006,1093,1096
150,1005,1007,1093,1097
151,1005,1006,1093,1096
152,1006,1007,1093,1096
153,1005,1007,1093,1096
154,1006,1006,1094,1097
155,1006,1006,1093,1097
156,1006,1007,1093,1097
157,1005,1006,1093,1097
158,1005,1007,1093,1096
159,1007,1007,1093,1097
160,1006,1007,1093,1097
161,1005,1007,1093,1097
162,1006,1007,1093,1096
163,1005,1007,1093,1097
164,1006,1006,1094,1097
165,1006,1007,1093,1096
166,1005,1007,1093,1096
167,1006,1006,1093,1096
168,1005,1007,1093,1097
169,1006,1007,1093,1096
170,1006,1007,1094,1097
171,1006,1007,1094,1097
172,1005,1007,1093,1096
173,1006,1007,1094,1097
174,1006,1007,1093,1096
175,1006,1006,1093,1096
176,1006,1006,1093,1097
177,1006,1007,1093,1096
178,1006,1007,1093,1097
179,1006,1007,1093,1096
180,1006,1007,1093,1096
181,1005,1007,1093,1096
182,1006,1007,1093,1096
183,1005,1007,1093,1096
184,1006,1007,1093,1097
185,1006,1007,1093,1096
186,1006,1006,1093,1097
187,1006,1006,1093,1096
188,1006,1007,1093,1097
189,1005,1007,1093,1096
190,1006,1007,1093,1096
191,1006,1007,1093,1097
192,1006,1007,1093,1097
193,1006,1006,1093,1096
194,1006,1006,1094,1096
195,1006,1007,1093,1096
196,1007,1006,1093,1096
197,1006,1006,1093,1096
198,1006,1007,1093,1096
199,1006,1006,1093,1097
200,1006,1007,1094,1097
201,1006,1006,1094,1096
202,1006,1006,1095,1096
203,1006,1007,1094,1097
204,1005,1006,1094,1096
205,1007,1007,1095,1096
206,1006,1007,1094,1096
207,1006,1006,1094,1096
208,1006,1006,1094,1096
209,1006,1007,1093,1096
210,1006,1006,1093,1096
211,1005,1006,1093,1096
212,1006,1006,1093,1096
213,1006,1007,1093,1096
214,1006,1006,1093,1096
215,1005,1006,1093,1096
216,1005,1006,1093,1096
217,1006,1006,1093,1096
218,1005,1006,1093,1096
219,1006,1006,1093,1096
220,1005,1006,1093,1096
221,1005,1006,1093,1096
222,1005,1006,1093,1096
223,1005,1006,1093,1096
224,1005,1006,1093,1096
225,1006,1006,1093,1096
226,1006,1006,1093,1096
227,1005,1007,1093,1096
228,1005,1006,1093,1096
229,1006,1006,1093,1096
230,1005,1006,1093,1096
231,1006,1005,1093,1096
232,1005,1006,1093,1096
233,1006,1006,1093,1096
234,1006,1006,1093,1096
235,1005,1006,1093,1096
236,1006,1007,1093,1096
237,1006,1006,1093,1096
238,1005,1006,1093,1096
239,1006,1006,1093,1096
240,1005,1007,1093,1096
241,1006,1007,1093,1096
242,1006,1006,1093,1096
243,1006,1007,1093,1096
244,1006,1007,1093,1096
245,1007,1007,1093,1096
246,1007,1007,1093,1096
247,1006,1006,1093,1096
248,1006,1007,1093,1096
249,1006,1006,1093,1096
250,1006,1007,1093,1096
251,1007,1007,1093,1096
252,1007,1007,1093,1096
253,1007,1008,1093,1096
254,1007,1008,1093,1096
255,1007,1008,1093,1096
256,1007,1008,1093,1096
257,1007,1008,1094,1096
258,1007,1008,1094,1096
259,1007,1008,1093,1096
260,1007,1008,1093,1096
261,1006,1007,1093,1096
262,1007,1008,1094,1096
263,1006,1007,1094,1096
264,1006,1007,1094,1096
265,1005,1007,1094,1096
266,1006,1007,1094,1097
267,1005,1007,1094,1097
268,1006,1007,1094,1097
269,1005,1007,1094,1097
270,1006,1006,1094,1097
271,1005,1006,1094,1096
272,1005,1006,1094,1096
273,1006,1006,1094,1097
274,1005,1006,1095,1097
275,1005,1006,1095,1097
276,1005,1006,1095,1097
277,1005,1006,1095,1097
278,1005,1006,1095,1097
279,1005,1006,1095,1098
280,1006,1006,1095,1098
281,1005,1006,1095,1098
282,1005,1006,1095,1098
283,1005,1006,1095,1098
284,1005,1006,1095,1098
285,1005,1005,1095,1098
286,1004,1005,1095,1097
287,1004,1005,1095,1098
288,1005,1005,1095,1098
289,1004,1005,1095,1098
290,1005,1005,1095,1098
291,1005,1005,1094,1097
292,1005,1006,1094,1096
293,1005,1005,1094,1096
294,1004,1006,1094,1096
295,1005,1005,1094,1096
296,1005,1006,1094,1096
297,1005,1006,1094,1096
298,1005,1005,1094,1096
299,1005,1005,1094,1096
300,1005,1006,1094,1096
301,1005,1006,1094,1096
302,1005,1006,1094,1096
303,1005,1006,1094,1096
304,1006,1006,1094,1096
305,1005,1006,1094,1096
306,1005,1006,1094,1096
307,1005,1006,1094,1096
308,1005,1005,1094,1096
309,1005,1006,1094,1096
310,1006,1006,1094,1096
311,1006,1006,1094,1096
312,1005,1006,1094,1096
313,1005,1006,1094,1096
314,1006,1006,1094,1096
315,1006,1006,1094,1096
316,1005,1006,1093,1096
317,1006,1006,1093,1096
318,1006,1006,1093,1096
319,1006,1006,1093,1096
320,1006,1006,1093,1096
321,1006,1006,1093,1096
322,1006,1006,1093,1096
323,1005,1006,1093,1096
324,1006,1007,1093,1096
325,1006,1006,1093,1096
326,1006,1007,1093,1096
327,1006,1007,1093,1096
328,1006,1007,1093,1096
329,1007,1006,1093,1096
330,1006,1006,1093,1096
331,1006,1007,1093,1096
332,1006,1007,1093,1096
333,1006,1007,1093,1096
334,1006,1007,1093,1096
335,1006,1007,1093,1096
336,1006,1007,1093,1096
337,1006,1006,1093,1096
338,1007,1007,1093,1096
339,1006,1007,1093,1096
340,1006,1006,1093,1096
341,1006,1007,1093,1096
342,1006,1006,1093,1096
343,1006,1006,1093,1096
344,1007,1008,1093,1096
345,1007,1007,1093,1096
346,1007,1007,1093,1096
347,1007,1007,1093,1096
348,1007,1007,1092,1096
349,1006,1007,1093,1096
350,1007,1007,1093,1096
351,1006,1007,1093,1096
352,1006,1008,1093,1096
353,1006,1007,1093,1096
354,1005,1007,1093,1096
355,1005,1006,1093,1096
356,1005,1006,1092,1096
357,1005,1007,1093,1096
358,1005,1007,1093,1096
359,1005,1007,1092,1096
360,1005,1007,1093,1096
361,1005,1008,1093,1096
362,1005,1007,1092,1096
363,1005,1008,1092,1096
364,1005,1007,1092,1096
365,1005,1007,1092,1096
366,1005,1007,1092,1096
367,1005,1007,1092,1096
368,1005,1007,1093,1096
369,1005,1007,1093,1096
370,1005,1007,1092,1096
371,1005,1007,1093,1096
372,1005,1007,1092,1096
373,1005,1007,1092,1096
374,1005,1006,1092,1096
375,1005,1006,1092,1096
376,1005,1006,1092,1096
377,1005,1006,1092,1096
378,1005,1006,1092,1096
379,1006,1006,1092,1096
380,1006,1006,1092,1096
381,1006,1006,1092,1096
382,1006,1006,1092,1096
383,1005,1006,1092,1096
384,1006,1006,1092,1096
385,1006,1006,1092,1096
386,1006,1007,1092,1096
387,1006,1006,1092,1096
388,1006,1006,1092,1096
389,1006,1006,1092,1096
390,1006,1006,1092,1096
391,1006,1006,1092,1096
392,1006,1006,1092,1096
393,1006,1006,1092,1096
394,1006,1007,1092,1096
395,1007,1007,1092,1096
396,1007,1007,1092,1096
397,1007,1007,1092,1096
398,1007,1007,1092,1096
399,1006,1007,1092,1096
400,1006,1007,1092,1096
401,1006,1007,1092,1096
402,1006,1007,1092,1096
403,1006,1006,1092,1096
404,1007,1007,1092,1096
405,1007,1006,1092,1096
406,1006,1006,1092,1096
407,1006,1007,1092,1096
408,1006,1007,1092,1096
409,1006,1007,1092,1096
410,1006,1007,1092,1096
411,1006,1007,1092,1096
412,1005,1007,1092,1096
413,1005,1007,1092,1096
414,1006,1007,1093,1096
415,1006,1007,1092,1096
416,1005,1006,1092,1096
417,1006,1006,1092,1096
418,1005,1006,1092,1096
419,1006,1007,1092,1096
420,1006,1006,1092,1096
421,1005,1007,1092,1096
422,1005,1007,1092,1096
423,1006,1007,1092,1096
424,1005,1007,1092,1096
425,1005,1007,1092,1096
426,1005,1006,1092,1096
427,1005,1007,1092,1096
428,1006,1007,1092,1096
429,1005,1007,1092,1096
430,1005,1006,1092,1096
431,1006,1007,1092,1096
432,1005,1007,1092,1096
433,1006,1007,1092,1096
434,1006,1007,1092,1096
435,1006,1007,1092,1096
436,1006,1007,1092,1096
437,1005,1007,1092,1096
438,1005,1007,1092,1096
439,1006,1007,1092,1096
440,1005,1007,1092,1096
441,1005,1007,1092,1096
442,1006,1007,1092,1096
443,1005,1007,1092,1096
444,1005,1007,1092,1096
445,1006,1007,1092,1096
446,1006,1007,1092,1096
447,1006,1007,1092,1096
448,1006,1006,1092,1096
449,1006,1006,1092,1096
450,1006,1007,1092,1096
451,1006,1007,1092,1096
452,1006,1007,1092,1096
453,1006,1007,1092,1096
454,1006,1007,1092,1096
455,1006,1006,1092,1096
456,1005,1007,1092,1096
457,1006,1007,1092,1096
458,1006,1007,1092,1096
459,1006,1007,1092,1096
460,1005,1007,1092,1096
461,1006,1007,1092,1096
462,1007,1007,1092,1096
463,1007,1007,1092,1096
464,1007,1007,1093,1096
465,1006,1007,1093,1096
466,1006,1007,1093,1096
467,1006,1007,1094,1100
468,1006,1007,1094,1098
469,1006,1007,1095,1098
470,1007,1007,1094,1098
471,1006,1007,1094,1098
472,1006,1007,1094,1098
473,1007,1007,1094,1097
474,1006,1007,1093,1097
475,1006,1006,1093,1096
476,1006,1006,1093,1096
477,1006,1006,1093,1096
478,1005,1007,1093,1096
479,1006,1006,1093,1096
480,1005,1007,1093,1096
481,1005,1006,1093,1096
482,1005,1007,1093,1096
483,1005,1007,1095,1098
484,1005,1007,1101,1104
485,1005,1007,1109,1120
486,1006,1007,1122,1135
487,1006,1007,1134,1146
488,1006,1006,1133,1163
489,1006,1007,1146,1182
490,1006,1006,1167,1200
491,1006,1007,1186,1213
492,1006,1007,1201,1218
493,1006,1007,1196,1221
494,1006,1006,1201,1228
495,1006,1007,1200,1233
496,1005,1006,1199,1233
497,1006,1007,1198,1236
498,1006,1007,1198,1237
499,1006,1006,1197,1237
500,1005,1007,1197,1237
501,1006,1006,1197,1237
502,1006,1007,1197,1236
503,1006,1007,1197,1236
504,1006,1007,1197,1236
505,1006,1006,1197,1236
506,1005,1007,1196,1236
507,1006,1006,1196,1236
508,1006,1006,1196,1236
509,1006,1007,1196,1236
510,1007,1007,1196,1236
511,1006,1006,1196,1236
512,1006,1007,1196,1236
513,1006,1007,1196,1236
514,1006,1007,1195,1236
515,1005,1007,1195,1236
516,1006,1007,1195,1236
517,1006,1007,1195,1236
518,1006,1007,1195,1236
519,1006,1007,1195,1236
520,1006,1007,1195,1236
521,1006,1007,1195,1236
522,1006,1007,1195,1236
523,1006,1006,1195,1235
524,1006,1006,1195,1235
525,1006,1006,1195,1235
526,1005,1007,1195,1235
527,1006,1006,1195,1236
528,1006,1007,1196,1237
529,1006,1007,1196,1237
530,1005,1007,1196,1237
531,1006,1007,1196,1238
532,1006,1007,1196,1237
533,1006,1008,1196,1238
534,1006,1007,1196,1238
535,1006,1007,1196,1238
536,1006,1007,1195,1238
537,1006,1006,1196,1237
538,1006,1006,1196,1237
539,1006,1007,1195,1237
540,1006,1006,1195,1237
541,1006,1007,1196,1237
542,1005,1007,1195,1237
543,1005,1007,1195,1237
544,1006,1007,1195,1237
545,1005,1007,1195,1237
546,1006,1007,1195,1237
547,1006,1007,1195,1237
548,1005,1007,1195,1237
549,1006,1006,1195,1237
550,1006,1007,1195,1237
551,1006,1006,1195,1237
552,1005,1007,1195,1237
553,1006,1007,1195,1237
554,1006,1006,1195,1237
555,1006,1007,1195,1237
556,1006,1007,1195,1237
557,1006,1007,1195,1237
558,1005,1007,1195,1237
559,1006,1006,1195,1237
560,1006,1006,1195,1237
561,1006,1007,1195,1237
562,1005,1006,1195,1237
563,1005,1007,1195,1237
564,1006,1007,1195,1237
565,1006,1006,1195,1236
566,1006,1007,1195,1237
567,1006,1007,1195,1237
568,1006,1007,1195,1237
569,1006,1006,1195,1237
570,1006,1007,1195,1237
571,1005,1007,1195,1237
572,1005,1007,1195,1236
573,1007,1006,1195,1236
574,1006,1006,1195,1237
575,1006,1007,1195,1236
576,1006,1006,1195,1236
577,1005,1007,1195,1236
578,1006,1006,1194,1237
579,1006,1007,1195,1237
580,1006,1007,1195,1237
581,1006,1007,1195,1236
582,1006,1006,1195,1237
583,1005,1006,1195,1236
584,1006,1006,1195,1237
585,1006,1007,1195,1237
586,1006,1007,1194,1236
587,1006,1006,1195,1237
588,1006,1007,1194,1236
589,1006,1007,1194,1237
590,1006,1006,1194,1236
591,1005,1007,1195,1236
592,1006,1007,1194,1236
593,1006,1007,1195,1236
594,1005,1007,1194,1236
595,1006,1007,1194,1236
596,1006,1006,1194,1236
597,1006,1007,1194,1236
598,1006,1007,1194,1236
599,1006,1006,1194,1236
600,1006,1006,1194,1236
601,1006,1007,1194,1236
602,1006,1006,1194,1236
603,1005,1007,1194,1236
604,1006,1006,1194,1236
605,1006,1005,1194,1236
606,1005,1006,1194,1236
607,1005,1006,1194,1236
608,1006,1006,1194,1236
609,1006,1007,1194,1236
610,1006,1006,1194,1236
611,1006,1006,1194,1236
612,1006,1006,1194,1236
613,1006,1006,1194,1236
614,1005,1006,1194,1236
615,1005,1006,1194,1236
616,1006,1007,1194,1236
617,1006,1007,1194,1236
618,1005,1007,1194,1236
619,1006,1007,1194,1236
620,1006,1007,1194,1235
621,1006,1007,1194,1235
622,1006,1007,1194,1236
623,1006,1006,1194,1236
624,1006,1007,1194,1236
625,1006,1007,1194,1236
626,1006,1007,1194,1236
627,1006,1007,1194,1236
628,1005,1007,1194,1235
629,1005,1007,1194,1236
630,1006,1007,1194,1236
631,1006,1007,1194,1236
632,1006,1006,1194,1236
633,1005,1007,1194,1236
634,1006,1007,1194,1236
635,1006,1006,1194,1236
636,1005,1006,1194,1236
637,1006,1007,1194,1236
638,1006,1007,1194,1236
639,1006,1007,1194,1235
640,1006,1006,1194,1235
641,1006,1007,1194,1236
642,1006,1007,1194,1236
643,1006,1006,1194,1236
644,1005,1007,1194,1236
645,1006,1007,1194,1235
646,1006,1006,1194,1235
647,1006,1007,1193,1235
648,1006,1007,1194,1236
649,1006,1007,1194,1236
650,1005,1006,1194,1236
651,1005,1006,1194,1235
652,1006,1007,1193,1236
653,1005,1007,1194,1236
654,1006,1007,1194,1236
655,1005,1007,1194,1235
656,1006,1007,1194,1235
657,1006,1007,1194,1236
658,1006,1006,1194,1235
659,1006,1007,1194,1235
660,1006,1007,1194,1235
661,1006,1007,1194,1235
662,1006,1007,1194,1235
663,1006,1007,1193,1235
664,1005,1007,1194,1235
665,1006,1007,1194,1235
666,1005,1006,1194,1235
667,1005,1006,1194,1235
668,1005,1005,1193,1235
669,1005,1006,1194,1235
670,1004,1005,1193,1235
671,1005,1005,1193,1235
672,1005,1005,1181,1235
673,1005,1006,1145,1219
674,1005,1006,1106,1155
675,1005,1006,1104,1118
676,1005,1006,1104,1112
677,1005,1006,1103,1109
678,1006,1006,1102,1107
679,1005,1006,1101,1105
680,1005,1006,1101,1104
681,1006,1006,1100,1103
682,1006,1006,1100,1101
683,1006,1006,1100,1100
684,1006,1006,1099,1100
685,1005,1006,1099,1099
686,1005,1006,1099,1099
687,1006,1006,1099,1099
688,1006,1006,1098,1098
689,1006,1006,1098,1098
690,1006,1006,1098,1098
691,1006,1006,1098,1098
692,1006,1006,1098,1098
693,1005,1006,1098,1098
694,1006,1006,1098,1097
695,1006,1006,1098,1097
696,1006,1006,1098,1097
697,1006,1007,1097,1097
698,1006,1006,1097,1097
699,1006,1006,1097,1097
700,1006,1006,1097,1097
701,1006,1006,1097,1097
702,1006,1006,1097,1097
703,1007,1006,1097,1097
704,1006,1007,1097,1097
705,1006,1007,1097,1097
706,1007,1007,1097,1097
707,1007,1007,1096,1097
708,1007,1007,1096,1097
709,1006,1007,1096,1097
710,1007,1007,1096,1097
711,1007,1006,1096,1097
712,1006,1007,1096,1097
713,1007,1007,1096,1097
714,1006,1007,1096,1097
715,1006,1007,1096,1097
716,1006,1007,1096,1097
717,1006,1007,1096,1097
718,1005,1008,1096,1097
719,1005,1007,1096,1096
720,1005,1006,1096,1096
721,1005,1007,1095,1096
722,1005,1007,1095,1096
723,1006,1007,1095,1096
724,1005,1007,1095,1096
725,1006,1007,1095,1096
726,1006,1006,1095,1096
727,1006,1007,1095,1096
728,1005,1007,1095,1096
729,1006,1007,1095,1096
730,1005,1006,1095,1096
731,1005,1007,1095,1096
732,1006,1007,1095,1096
733,1005,1007,1095,1096
734,1005,1007,1095,1096
735,1006,1007,1095,1096
736,1006,1007,1095,1096
737,1006,1007,1095,1096
738,1005,1007,1095,1096
