Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1018,1019,1097,1097
1,1017,1020,1097,1097
2,1016,1020,1097,1097
3,1015,1019,1097,1097
4,1015,1020,1097,1097
5,1015,1020,1097,1096
6,1014,1020,1096,1096
7,1014,1020,1096,1097
8,1014,1020,1096,1097
9,1012,1006,1096,1097
10,1011,1013,1096,1096
11,1011,1013,1096,1096
12,1009,1014,1096,1096
13,1010,1014,1096,1096
14,1010,1014,1096,1097
15,1009,1014,1096,1096
16,1009,1015,1096,1096
17,1009,1016,1096,1096
18,1009,1015,1096,1096
19,1009,1016,1096,1096
20,1010,1016,1096,1096
21,1009,1016,1096,1096
22,1010,1017,1096,1096
23,1010,1017,1096,1096
24,1010,1016,1096,1096
25,1010,1016,1096,1096
26,1010,1016,1096,1096
27,1010,1015,1096,1096
28,1010,1010,1096,1096
29,1010,1010,1095,1096
30,1010,1012,1096,1096
31,1010,1011,1096,1096
32,1009,1012,1096,1096
33,1009,1012,1096,1096
34,1009,1012,1095,1096
35,1009,1013,1096,1096
36,1009,1012,1095,1096
37,1010,1013,1095,1096
38,1009,1012,1095,1096
39,1009,1012,1095,1096
40,1008,1012,1095,1096
41,1007,1011,1095,1096
42,1007,1011,1095,1096
43,1006,1011,1095,1096
44,1005,1012,1095,1096
45,1005,1012,1095,1096
46,1005,1012,1095,1096
47,1005,1012,1095,1096
48,1005,1011,1095,1096
49,1004,1011,1095,1096
50,1004,1011,1095,1096
51,1004,1011,1095,1096
52,1004,1011,1095,1096
53,1005,1011,1095,1096
54,1005,1011,1095,1096
55,1005,1011,1095,1095
56,1005,1011,1095,1096
57,1005,1010,1095,1096
58,1005,1011,1095,1096
59,1005,1011,1095,1096
60,1005,1011,1094,1096
61,1005,1011,1095,1096
62,1005,1011,1095,1096
63,1005,1010,1095,1096
64,1004,1011,1095,1096
65,1004,1011,1095,1096
66,1005,1010,1095,1095
67,1004,1011,1095,1096
68,1004,1011,1095,1096
69,1005,1010,1095,1096
70,1004,1011,1094,1096
71,1005,1011,1095,1095
72,1005,1011,1094,1095
73,1004,1010,1094,1095
74,1004,1010,1094,1095
75,1004,1009,1095,1095
76,1002,1008,1094,1095
77,1002,1007,1094,1095
78,1002,1007,1094,1095
79,1001,1007,1094,1095
80,1002,1006,1094,1095
81,1002,1006,1094,1095
82,1001,1006,1095,1095
83,1002,1006,1094,1095
84,1001,1006,1094,1096
85,1001,1005,1094,1095
86,1001,1006,1094,1095
87,1001,1006,1094,1095
88,1001,1007,1094,1095
89,1001,1006,1094,1096
90,1001,1006,1094,1095
91,1002,1006,1094,1095
92,1002,1006,1094,1095
93,1002,1007,1094,1095
94,1002,1007,1094,1095
95,1002,1007,1094,1095
96,1001,1006,1094,1095
97,1002,1007,1094,1095
98,1002,1007,1094,1095
99,1000,1007,1094,1095
100,1000,1007,1094,1095
101,1000,1008,1094,1095
102,1000,1007,1094,1095
103,1000,1007,1094,1095
104,1000,1007,1094,1095
105,1000,1007,1094,1095
106,999,1007,1094,1095
107,999,1008,1094,1095
108,1000,1007,1094,1095
109,1000,1007,1094,1095
110,1000,1008,1094,1095
111,1000,1007,1094,1095
112,1000,1008,1094,1095
113,999,1007,1094,1095
114,1000,1008,1094,1095
115,1000,1007,1094,1095
116,1000,1008,1094,1095
117,1000,1008,1094,1095
118,1000,1007,1094,1095
119,1000,1007,1094,1095
120,1000,1006,1094,1095
121,1001,1006,1094,1095
122,1000,1007,1094,1095
123,1000,1006,1094,1095
124,1000,1006,1094,1095
125,1000,1006,1094,1095
126,1000,1006,1094,1095
127,1001,1006,1094,1095
128,1000,1006,1094,1095
129,1001,1006,1094,1095
130,1000,1006,1094,1095
131,1001,1006,1094,1095
132,1001,1006,1094,1095
133,1001,1006,1094,1095
134,1001,1006,1094,1095
135,1000,1006,1094,1095
136,1000,1006,1094,1095
137,1001,1005,1094,1095
138,1001,1006,1094,1095
139,1000,1005,1094,1095
140,1000,1005,1094,1095
141,1000,1006,1094,1095
142,1001,1006,1094,1095
143,1001,1006,1094,1095
144,1001,1006,1094,1095
145,1001,1006,1094,1095
146,1001,1006,1094,1095
147,1001,1006,1094,1095
148,1001,1006,1094,1095
149,1001,1006,1094,1095
150,1000,1006,1094,1095
151,1001,1007,1094,1095
152,1000,1006,1094,1095
153,1000,1006,1094,1095
154,1000,1007,1094,1095
155,1000,1007,1094,1095
156,1000,1006,1093,1095
157,1000,1006,1093,1095
158,1000,1007,1093,1095
159,999,1007,1093,1095
160,997,1006,1093,1095
161,997,1007,1092,1095
162,996,1007,1091,1095
163,995,1006,1091,1095
164,994,1006,1091,1095
165,993,1006,1091,1095
166,989,1006,1091,1095
167,986,1006,1091,1095
168,984,1007,1091,1095
169,983,1007,1090,1095
170,983,1007,1091,1095
171,983,1007,1090,1095
172,982,1007,1090,1095
173,983,1007,1090,1095
174,982,1007,1090,1095
175,981,1007,1090,1095
176,981,1006,1090,1095
177,981,1006,1090,1095
178,980,1007,1089,1095
179,980,1006,1090,1095
180,980,1006,1090,1095
181,979,1006,1090,1095
182,979,1007,1090,1095
183,978,1007,1090,1095
184,979,1007,1090,1095
185,978,1007,1090,1095
186,978,1006,1090,1095
187,979,1007,1090,1095
188,979,1006,1090,1095
189,979,1006,1090,1095
190,979,1006,1090,1095
191,980,1006,1089,1095
192,980,1006,1090,1095
193,980,1007,1089,1095
194,980,1006,1089,1095
195,980,1006,1089,1095
196,979,1006,1089,1095
197,978,1007,1089,1095
198,977,1006,1089,1095
199,976,1006,1089,1095
200,975,1007,1089,1095
201,975,1006,1089,1095
202,975,1006,1089,1095
203,975,1006,1089,1095
204,974,1006,1088,1094
205,974,1006,1088,1095
206,974,1006,1088,1095
207,973,1006,1088,1095
208,972,1006,1088,1094
209,971,1005,1088,1095
210,971,1006,1088,1095
211,970,1005,1089,1095
212,970,1006,1088,1095
213,969,1005,1088,1095
214,969,1006,1088,1095
215,970,1005,1089,1095
216,970,1005,1088,1095
217,970,1005,1088,1095
218,970,1005,1088,1095
219,971,1005,1088,1095
220,970,1006,1088,1095
221,970,1006,1088,1095
222,971,1006,1088,1095
223,971,1005,1089,1095
224,972,1006,1089,1095
225,972,1006,1089,1094
226,972,1006,1090,1095
227,972,1006,1090,1095
228,973,1005,1092,1095
