Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1006,1007,1094,1096
1,1006,1008,1094,1096
2,1005,1007,1094,1095
3,1006,1007,1095,1096
4,1006,1007,1095,1096
5,1006,1008,1095,1096
6,1006,1006,1094,1096
7,1006,1007,1094,1096
8,1006,1007,1094,1096
9,1005,1007,1095,1096
10,1006,1008,1094,1096
11,1006,1007,1094,1096
12,1006,1006,1094,1096
13,1006,1007,1094,1095
14,1006,1006,1094,1096
15,1006,1006,1094,1096
16,1005,1006,1094,1096
17,1006,1007,1094,1095
18,1006,1007,1094,1096
19,1006,1006,1094,1096
20,1006,1006,1094,1096
21,1006,1006,1094,1096
22,1006,1006,1094,1096
23,1006,1006,1094,1095
24,1006,1006,1094,1095
25,1006,1006,1094,1096
26,1006,1006,1094,1096
27,1006,1006,1094,1096
28,1006,1007,1094,1095
29,1006,1007,1094,1095
30,1006,1006,1094,1096
31,1006,1007,1094,1096
32,1006,1007,1094,1095
33,1006,1006,1094,1096
34,1006,1007,1094,1095
35,1006,1007,1094,1095
36,1006,1006,1094,1096
37,1006,1007,1094,1095
38,1006,1006,1094,1096
39,1006,1007,1094,1095
40,1006,1007,1094,1095
41,1005,1007,1094,1095
42,1006,1007,1094,1095
43,1006,1007,1094,1095
44,1006,1006,1094,1095
45,1006,1007,1094,1096
46,1006,1006,1093,1096
47,1005,1007,1093,1095
48,1006,1007,1094,1096
49,1006,1007,1093,1095
50,1006,1007,1094,1095
51,1006,1007,1093,1095
52,1006,1006,1093,1095
53,1006,1006,1093,1095
54,1006,1007,1093,1095
55,1006,1006,1093,1095
56,1005,1007,1093,1096
57,1005,1007,1093,1095
58,1005,1007,1093,1095
59,1006,1007,1093,1096
60,1005,1007,1093,1096
61,1006,1006,1093,1095
62,1005,1007,1093,1095
63,1006,1007,1093,1095
64,1006,1007,1093,1095
65,1005,1007,1093,1095
66,1006,1006,1093,1095
67,1005,1007,1093,1096
68,1005,1007,1093,1095
69,1006,1007,1093,1095
70,1006,1007,1093,1095
71,1005,1007,1093,1095
72,1006,1007,1093,1095
73,1006,1007,1093,1095
74,1006,1007,1093,1095
75,1005,1007,1093,1095
76,1005,1007,1093,1095
77,1005,1007,1093,1095
78,1005,1007,1093,1096
79,1006,1007,1093,1095
80,1006,1007,1093,1095
81,1006,1007,1093,1095
82,1006,1007,1093,1095
83,1005,1007,1093,1095
84,1006,1007,1093,1096
85,1006,1007,1093,1095
86,1006,1007,1093,1095
87,1006,1007,1093,1095
88,1006,1008,1093,1095
89,1005,1007,1093,1095
90,1006,1008,1093,1095
91,1005,1007,1093,1095
92,1006,1007,1093,1095
93,1006,1007,1093,1095
94,1006,1008,1093,1095
95,1006,1008,1093,1095
96,1006,1007,1093,1095
97,1006,1007,1093,1095
98,1007,1007,1093,1095
99,1006,1007,1093,1095
100,1006,1007,1093,1095
101,1006,1007,1093,1095
102,1005,1007,1093,1095
103,1005,1006,1093,1095
104,1006,1006,1093,1095
105,1005,1006,1093,1095
106,1006,1005,1093,1095
107,1006,1006,1092,1095
108,1006,1006,1093,1095
109,1005,1006,1093,1095
110,1006,1005,1093,1095
111,1006,1005,1093,1095
112,1006,1006,1093,1095
113,1005,1006,1093,1095
114,1006,1005,1093,1095
115,1006,1004,1093,1095
116,1006,1005,1093,1095
117,1006,1005,1093,1095
118,1006,1006,1093,1095
119,1006,1005,1093,1095
120,1005,1005,1093,1095
121,1005,1005,1093,1095
122,1006,1005,1093,1095
123,1006,1006,1093,1095
124,1006,1005,1093,1095
125,1006,1005,1093,1095
126,1006,1006,1093,1095
127,1005,1006,1093,1095
128,1006,1006,1093,1095
129,1006,1006,1093,1095
130,1006,1006,1093,1095
131,1006,1006,1093,1095
132,1005,1006,1093,1095
133,1006,1006,1093,1095
134,1006,1006,1093,1095
135,1006,1006,1093,1095
136,1006,1006,1093,1095
137,1006,1006,1093,1095
138,1006,1006,1093,1095
139,1006,1007,1093,1095
140,1006,1007,1093,1095
141,1006,1007,1093,1095
142,1006,1007,1093,1095
143,1005,1007,1093,1095
144,1006,1007,1093,1095
145,1005,1007,1093,1095
146,1006,1007,1093,1095
147,1006,1007,1093,1095
148,1006,1007,1093,1095
149,1006,1007,1093,1095
150,1006,1007,1093,1095
151,1006,1007,1093,1095
152,1006,1007,1093,1095
153,1006,1007,1092,1095
154,1006,1007,1093,1095
155,1006,1007,1093,1095
156,1006,1007,1092,1095
157,1006,1007,1093,1095
158,1005,1007,1093,1095
159,1006,1007,1093,1095
160,1006,1007,1093,1095
161,1005,1007,1093,1095
162,1005,1007,1093,1095
163,1006,1007,1093,1095
164,1006,1007,1093,1095
165,1005,1007,1093,1095
166,1005,1007,1092,1095
167,1005,1007,1093,1095
168,1006,1007,1093,1095
169,1006,1007,1092,1095
170,1006,1007,1093,1095
171,1006,1008,1092,1095
172,1006,1008,1093,1095
173,1006,1007,1093,1095
174,1005,1007,1093,1095
175,1005,1007,1092,1095
176,1006,1007,1093,1095
177,1006,1007,1093,1095
178,1006,1007,1093,1095
179,1006,1007,1093,1095
180,1006,1007,1093,1095
181,1006,1007,1093,1095
182,1006,1007,1092,1095
183,1006,1007,1093,1095
184,1006,1007,1092,1095
185,1006,1007,1092,1095
186,1006,1007,1092,1095
187,1006,1007,1093,1095
188,1005,1007,1093,1095
189,1006,1007,1093,1095
190,1006,1007,1092,1095
191,1006,1006,1093,1095
192,1006,1006,1093,1095
193,1006,1006,1093,1095
194,1006,1007,1092,1095
195,1006,1007,1093,1095
196,1006,1007,1092,1095
197,1006,1007,1093,1095
198,1006,1006,1093,1095
199,1006,1007,1092,1095
200,1006,1007,1093,1095
201,1006,1007,1093,1095
202,1005,1006,1092,1095
203,1006,1007,1092,1095
204,1005,1006,1093,1095
205,1006,1007,1092,1095
206,1006,1006,1092,1095
207,1005,1006,1093,1095
208,1006,1006,1093,1095
209,1006,1006,1093,1095
210,1005,1007,1093,1095
211,1006,1007,1093,1095
212,1006,1007,1094,1095
