Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1031,988,1099,1094
1,1025,1000,1099,1094
2,1024,1002,1099,1094
3,1023,1003,1099,1094
4,1023,1004,1099,1094
5,1023,1005,1098,1093
6,1022,1005,1098,1094
7,1023,1005,1098,1094
8,1022,1006,1098,1094
9,1021,1006,1098,1093
10,1020,1006,1098,1094
11,1020,1007,1098,1093
12,1020,1006,1098,1094
13,1020,1007,1098,1093
14,1020,999,1098,1094
15,1019,996,1098,1094
16,1019,996,1098,1094
17,1019,997,1098,1094
18,1019,996,1098,1093
19,1020,997,1097,1093
20,1019,997,1098,1093
21,1019,997,1097,1093
22,1019,998,1097,1093
23,1019,998,1097,1093
24,1018,998,1097,1093
25,1017,998,1097,1093
26,1016,998,1097,1093
27,1016,998,1097,1093
28,1015,998,1097,1093
29,1015,999,1097,1093
30,1015,999,1097,1093
31,1015,999,1097,1093
32,1014,999,1097,1093
33,1014,999,1097,1093
34,1015,999,1097,1093
35,1014,999,1097,1093
36,1014,999,1096,1093
37,1015,999,1097,1093
38,1015,999,1096,1092
39,1015,999,1096,1093
40,1015,1000,1097,1093
41,1013,992,1097,1093
42,1013,989,1096,1093
43,1012,989,1096,1093
44,1012,989,1096,1093
45,1013,989,1096,1093
46,1012,989,1096,1092
47,1012,989,1096,1093
48,1011,990,1096,1092
49,1011,989,1096,1093
50,1011,989,1096,1093
51,1009,989,1096,1093
52,1010,989,1096,1092
53,1010,990,1096,1092
54,1010,990,1096,1092
55,1010,990,1096,1093
56,1009,990,1096,1093
57,1009,991,1096,1092
58,1009,991,1096,1093
59,1009,991,1096,1092
60,1009,991,1096,1092
61,1009,991,1096,1093
62,1010,991,1096,1093
63,1010,991,1096,1093
64,1010,992,1096,1092
65,1010,992,1096,1093
66,1010,992,1096,1092
67,1010,992,1096,1092
68,1010,992,1095,1092
69,1010,992,1095,1093
70,1011,993,1096,1092
71,1009,992,1096,1092
72,1009,992,1095,1092
73,1009,993,1095,1092
74,1009,993,1095,1093
75,1008,993,1095,1092
76,1008,993,1095,1092
77,1008,993,1095,1092
78,1006,993,1095,1092
79,1006,993,1095,1092
80,1005,993,1095,1092
81,1005,994,1095,1092
82,1005,994,1095,1092
83,1005,994,1095,1092
84,1004,993,1095,1092
85,1004,994,1095,1092
86,1005,994,1095,1092
87,1004,995,1095,1092
88,1005,994,1095,1092
89,1004,995,1095,1092
90,1005,994,1095,1092
91,1005,995,1095,1092
92,1004,994,1095,1092
93,1004,993,1095,1092
94,1004,993,1095,1092
95,1004,993,1095,1092
96,1005,992,1095,1092
97,1005,991,1095,1092
98,1005,991,1095,1092
99,1005,991,1095,1092
100,1005,991,1095,1092
101,1005,990,1095,1092
102,1005,991,1095,1092
103,1005,991,1095,1092
104,1005,990,1095,1092
105,1005,990,1095,1092
106,1005,990,1095,1092
107,1005,991,1095,1092
108,1005,991,1095,1092
109,1005,991,1095,1092
110,1005,991,1095,1092
111,1005,991,1095,1092
112,1005,991,1095,1092
113,1005,991,1095,1092
114,1005,991,1095,1092
115,1005,990,1095,1092
116,1005,991,1095,1092
117,1005,991,1095,1092
118,1006,992,1095,1092
119,1006,992,1095,1092
120,1005,992,1095,1092
121,1006,992,1095,1092
122,1005,992,1095,1092
123,1005,992,1095,1092
124,1005,992,1095,1092
125,1005,992,1095,1092
126,1005,991,1095,1092
127,1005,992,1095,1092
128,1005,992,1095,1092
129,1005,991,1095,1092
130,1005,992,1095,1092
131,1006,992,1095,1092
132,1005,992,1095,1092
133,1005,992,1095,1092
134,1005,991,1095,1092
135,1005,991,1095,1092
136,1005,992,1095,1092
137,1005,991,1095,1092
138,1006,991,1095,1092
139,1005,991,1095,1092
140,1005,991,1095,1092
141,1005,992,1095,1092
142,1005,991,1095,1092
143,1005,991,1095,1092
144,1005,992,1095,1092
145,1005,991,1095,1092
146,1005,991,1095,1092
147,1005,991,1095,1092
148,1005,991,1095,1092
149,1004,991,1095,1092
150,1004,991,1095,1092
151,1004,991,1095,1092
152,1004,991,1095,1092
153,1005,991,1095,1092
154,1005,992,1095,1092
155,1004,991,1095,1092
156,1004,991,1095,1092
157,1004,991,1095,1092
158,1005,991,1095,1092
159,1005,992,1095,1092
160,1005,992,1095,1092
161,1004,992,1095,1092
162,1005,992,1094,1092
163,1005,991,1095,1092
164,1005,991,1095,1092
165,1004,992,1095,1092
166,1005,991,1095,1092
167,1005,992,1095,1091
168,1005,991,1095,1092
169,1005,991,1095,1092
170,1005,991,1095,1091
171,1004,990,1095,1091
172,1005,990,1095,1092
173,1005,990,1095,1092
174,1005,988,1095,1091
175,1005,989,1095,1092
176,1005,988,1094,1092
177,1005,989,1095,1091
178,1005,989,1094,1092
179,1005,989,1095,1092
180,1003,989,1094,1092
181,1002,989,1094,1092
182,1001,990,1094,1092
183,1002,989,1094,1092
184,1001,989,1094,1091
185,1001,990,1094,1091
186,1001,990,1094,1092
187,1001,990,1094,1091
188,1001,990,1094,1092
189,1001,990,1094,1092
190,1000,990,1094,1091
191,1001,990,1094,1092
192,1000,990,1094,1091
193,1000,990,1094,1091
194,1000,990,1094,1092
195,1000,990,1094,1092
196,1000,990,1094,1092
197,1000,989,1094,1092
198,1000,989,1094,1092
199,1000,990,1094,1092
200,1000,990,1094,1092
201,1000,990,1094,1092
202,1000,989,1094,1092
203,1000,990,1094,1092
204,1000,990,1094,1092
205,1000,990,1094,1092
206,1000,990,1094,1091
207,1000,990,1094,1092
208,1000,990,1094,1092
209,1000,990,1094,1092
210,1000,991,1094,1091
211,1000,991,1094,1091
212,1000,991,1094,1091
213,1000,991,1094,1092
214,1000,990,1094,1091
215,1001,989,1094,1091
216,1000,989,1094,1091
217,1000,989,1094,1091
218,1000,989,1094,1091
219,1000,988,1094,1091
220,1000,988,1094,1091
221,1000,987,1094,1091
222,1000,986,1094,1091
223,1000,986,1094,1091
224,1000,986,1094,1091
225,1000,986,1094,1091
226,1001,986,1094,1091
227,1001,986,1094,1091
228,1001,986,1094,1091
229,1001,986,1094,1091
230,1001,986,1094,1091
231,1001,986,1094,1091
232,1001,987,1094,1091
233,1001,986,1094,1092
234,1001,986,1094,1091
235,1000,986,1094,1091
236,1000,986,1094,1091
237,1001,986,1094,1091
238,1000,987,1094,1091
239,1000,987,1094,1091
240,1000,987,1094,1091
241,1000,987,1094,1091
242,1000,987,1094,1091
