Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,648,1031,1023,1098
1,647,1031,1023,1098
2,647,1030,1023,1098
3,647,1019,1023,1098
4,647,1019,1023,1098
5,646,1023,1023,1098
6,646,1023,1023,1098
7,646,1023,1023,1098
8,646,1023,1023,1098
9,646,1023,1023,1098
10,646,1024,1023,1097
11,647,1024,1023,1098
12,647,1024,1023,1097
13,647,1025,1023,1097
14,647,1025,1023,1097
15,647,1025,1023,1097
16,647,1024,1023,1097
17,646,1019,1023,1097
18,646,1017,1023,1097
19,647,1018,1023,1097
20,647,1018,1023,1097
21,647,1018,1023,1097
22,647,1018,1023,1097
23,647,1019,1023,1097
24,647,1019,1023,1097
25,646,1019,1023,1097
26,647,1019,1023,1097
27,647,1019,1023,1097
28,646,1020,1023,1097
29,646,1020,1022,1097
30,646,1019,1022,1097
31,646,1019,1023,1097
32,646,1019,1023,1097
33,645,1019,1022,1097
34,645,1019,1022,1097
35,645,1020,1022,1097
36,645,1020,1022,1097
37,644,1020,1022,1097
38,643,1019,1022,1097
39,642,1018,1022,1097
40,642,1015,1022,1097
41,642,1014,1022,1097
42,642,1014,1022,1097
43,641,1015,1022,1097
44,641,1014,1022,1097
45,642,1014,1022,1097
46,641,1014,1022,1097
47,641,1015,1022,1097
48,641,1014,1022,1097
49,641,1015,1022,1097
50,641,1015,1022,1097
51,642,1015,1022,1097
52,641,1015,1022,1097
53,642,1015,1022,1097
54,641,1015,1022,1097
55,641,1015,1022,1097
56,642,1015,1022,1097
57,642,1015,1022,1097
58,641,1015,1022,1097
59,642,1014,1022,1097
60,642,1015,1022,1097
61,642,1016,1022,1097
62,642,1015,1022,1097
63,643,1015,1022,1097
64,642,1016,1022,1097
65,642,1016,1022,1097
66,642,1015,1022,1097
67,643,1015,1023,1096
68,642,1015,1023,1096
69,642,1015,1022,1096
70,643,1016,1022,1096
71,643,1015,1022,1096
72,643,1015,1022,1096
73,643,1014,1022,1096
74,644,1014,1022,1096
75,644,1013,1022,1096
76,643,1013,1022,1096
77,643,1012,1022,1096
78,642,1011,1022,1096
79,642,1010,1022,1096
80,642,1009,1022,1096
81,642,1009,1284,1096
82,642,1009,1240,1096
83,641,1009,1142,1096
84,1076,1008,1115,1096
85,1481,1009,1098,1096
86,1124,1009,1100,1096
87,1126,1009,1100,1096
88,1036,1009,1099,1096
89,1038,1010,1099,1096
90,1039,1009,1099,1096
91,1039,1010,1099,1096
92,1038,1009,1099,1096
93,1035,1009,1099,1096
94,1033,1009,1098,1096
95,1030,1010,1098,1096
96,1028,1010,1097,1096
97,1024,1009,1097,1096
98,1020,1009,1098,1096
99,1017,1010,1097,1096
100,1016,1009,1097,1096
101,1016,1009,1097,1096
102,1015,1010,1097,1096
103,1015,1010,1096,1096
104,1014,1009,1096,1096
105,1013,1010,1095,1096
106,1013,1010,1096,1096
107,1012,1010,1096,1096
108,1009,1011,1096,1096
109,1008,1010,1096,1096
110,1008,1010,1095,1096
111,1008,1010,1095,1096
112,1008,1010,1095,1096
113,1007,1011,1096,1096
114,1006,1010,1095,1096
115,1005,1010,1095,1096
116,1004,1010,1095,1096
117,1004,1011,1095,1096
118,1004,1011,1095,1097
119,1005,1011,1095,1096
120,1005,1011,1095,1096
121,1004,1010,1095,1096
122,1005,1010,1094,1096
123,1005,1010,1095,1096
124,1005,1011,1094,1096
125,1005,1011,1094,1096
126,1004,1011,1094,1096
127,1003,1011,1094,1096
128,1003,1011,1094,1096
129,1002,1011,1094,1096
130,1000,1011,1094,1096
131,1000,1011,1094,1096
132,1000,1010,1094,1096
133,999,1011,1094,1096
134,999,1010,1094,1096
135,999,1011,1093,1096
136,999,1011,1093,1096
137,999,1011,1093,1096
138,998,1011,1093,1096
139,997,1011,1093,1097
140,996,1011,1097,1096
141,995,1010,1104,1101
142,995,1010,1119,1111
143,995,1011,1119,1140
144,994,1011,1137,1168
145,1064,1087,1145,1176
146,1085,1271,1147,1174
147,1162,1264,1146,1171
148,1188,1264,1146,1169
149,1189,1312,1148,1169
150,1193,1311,1149,1169
151,1204,1306,1149,1170
152,1210,1305,1148,1170
153,1210,1303,1148,1170
154,1216,1302,1147,1170
155,1218,1302,1161,1192
156,1218,1303,1171,1219
157,1218,1304,1181,1234
158,1218,1362,1189,1245
159,1293,1470,1193,1252
160,1292,1519,1194,1255
161,1321,1599,1194,1255
162,1382,1665,1194,1256
163,1417,1674,1192,1255
164,1420,1685,1190,1255
165,1421,1694,1189,1255
166,1420,1693,1187,1254
167,1417,1693,1184,1253
168,1416,1691,1179,1249
169,1412,1691,1172,1244
170,1410,1690,1169,1243
171,1408,1687,1168,1242
172,1405,1685,1167,1241
173,1402,1683,1166,1241
174,1381,1681,1165,1240
175,1381,1679,1164,1240
176,1375,1677,1163,1240
177,1367,1675,1162,1239
178,1358,1674,1161,1239
179,1354,1671,1161,1239
180,1351,1669,1160,1239
181,1343,1667,1159,1239
182,1337,1665,1158,1238
183,1332,1663,1157,1238
184,1327,1662,1157,1238
185,1320,1659,1157,1238
186,1314,1658,1156,1238
187,1311,1655,1156,1237
188,1309,1654,1155,1237
189,1307,1652,1155,1237
190,1305,1650,1154,1237
191,1304,1648,1153,1237
192,1301,1648,1153,1237
193,1299,1647,1152,1237
194,1296,1644,1151,1237
195,1293,1643,1151,1237
196,1289,1641,1150,1237
197,1285,1639,1149,1237
198,1281,1638,1149,1237
199,1277,1635,1148,1236
200,1277,1634,1148,1236
201,1273,1632,1147,1236
202,1269,1630,1147,1236
203,1267,1628,1146,1236
204,1264,1627,1145,1236
205,1262,1625,1145,1236
206,1260,1623,1144,1236
207,1257,1621,1144,1236
208,1253,1619,1143,1236
209,1250,1618,1143,1236
210,1248,1616,1143,1236
211,1243,1614,1142,1236
212,1242,1613,1142,1236
213,1240,1611,1141,1236
214,1239,1609,1141,1236
215,1237,1608,1140,1235
216,1235,1606,1139,1235
217,1233,1606,1139,1236
218,1230,1604,1138,1235
219,1227,1602,1138,1235
