Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1005,1006,1087,1092
1,1005,1007,1087,1092
2,1006,1005,1087,1092
3,1006,1006,1086,1092
4,1006,1006,1086,1092
5,1005,1006,1092,1092
6,1005,1006,1098,1092
7,1006,1006,1098,1092
8,1005,1006,1098,1092
9,1005,1007,1098,1092
10,1005,1006,1098,1092
11,1005,1006,1098,1092
12,1005,1007,1098,1092
13,1006,1006,1098,1092
14,1006,1007,1098,1092
15,1006,1006,1098,1092
16,1005,1007,1097,1092
17,1006,1007,1097,1092
18,1005,1006,1098,1092
19,1005,1006,1097,1092
20,1005,1006,1098,1092
21,1006,1006,1097,1092
22,1006,1006,1097,1092
23,1006,1007,1097,1092
24,1006,1007,1097,1092
25,1006,1006,1097,1092
26,1005,1007,1097,1092
27,1006,1006,1097,1092
28,1006,1006,1097,1092
29,1005,1007,1097,1092
30,1006,1006,1096,1092
31,1006,1006,1097,1092
32,1006,1006,1096,1092
33,1006,1006,1097,1092
34,1005,1005,1096,1092
35,1005,1006,1096,1092
36,1006,1007,1097,1092
37,1005,1005,1096,1092
38,1005,1005,1096,1092
39,1006,1005,1096,1092
40,1005,1006,1096,1092
41,1006,1006,1096,1092
42,1006,1006,1096,1092
43,1006,1006,1096,1092
44,1006,1006,1096,1092
45,1006,1006,1096,1092
46,1005,1007,1095,1092
47,1005,1006,1095,1092
48,1006,1006,1095,1092
49,1005,1006,1096,1092
50,1006,1006,1095,1092
51,1006,1007,1095,1092
52,1005,1006,1095,1092
53,1005,1006,1095,1092
54,1006,1005,1095,1092
55,1005,1007,1095,1092
56,1006,1006,1095,1092
57,1005,1006,1095,1092
58,1005,1006,1095,1092
59,1006,1006,1095,1092
60,1006,1006,1095,1092
61,1005,1006,1095,1092
62,1005,1006,1095,1092
63,1006,1006,1095,1092
64,1005,1006,1095,1092
65,1005,1006,1094,1092
66,1005,1006,1094,1092
67,1005,1006,1094,1092
68,1005,1006,1094,1092
69,1005,1006,1094,1092
70,1006,1006,1094,1092
71,1006,1006,1094,1092
72,1006,1006,1094,1092
73,1006,1006,1094,1092
74,1006,1006,1094,1092
75,1005,1006,1094,1092
76,1005,1006,1094,1092
77,1005,1006,1094,1092
78,1005,1006,1094,1092
79,1005,1006,1094,1092
80,1005,1006,1094,1092
81,1006,1006,1094,1092
82,1006,1006,1093,1092
83,1006,1006,1093,1092
84,1005,1006,1093,1092
85,1006,1006,1093,1092
86,1006,1006,1093,1092
87,1005,1006,1093,1092
88,1005,1006,1093,1092
89,1006,1006,1093,1092
90,1006,1006,1093,1092
91,1006,1006,1093,1092
92,1005,1006,1093,1092
93,1006,1006,1093,1092
94,1006,1006,1093,1092
95,1006,1006,1093,1092
96,1006,1006,1093,1092
97,1005,1006,1093,1092
98,1006,1006,1093,1092
99,1006,1006,1093,1092
100,1005,1006,1093,1092
101,1006,1006,1092,1092
102,1005,1006,1093,1092
103,1006,1006,1092,1092
104,1005,1006,1092,1092
105,1005,1007,1092,1092
106,1006,1006,1092,1092
107,1005,1006,1092,1093
108,1006,1006,1092,1092
109,1005,1006,1092,1092
110,1005,1006,1092,1092
111,1006,1006,1092,1092
112,1005,1006,1092,1092
113,1005,1005,1092,1092
114,1005,1005,1092,1092
115,1005,1006,1092,1092
116,1005,1006,1091,1092
117,1005,1006,1092,1092
118,1005,1006,1092,1092
119,1005,1007,1091,1092
120,1005,1005,1091,1092
121,1006,1006,1092,1092
122,1006,1006,1091,1092
123,1006,1006,1091,1092
124,1005,1006,1091,1092
125,1005,1006,1092,1092
126,1005,1006,1091,1092
127,1005,1006,1091,1092
128,1005,1006,1091,1092
129,1006,1006,1091,1092
130,1006,1006,1091,1092
131,1006,1006,1091,1092
132,1005,1007,1091,1092
133,1006,1006,1090,1092
134,1005,1007,1090,1092
135,1006,1006,1091,1092
136,1005,1007,1091,1092
137,1006,1006,1090,1092
138,1005,1006,1090,1092
139,1005,1006,1090,1092
140,1006,1007,1090,1092
141,1006,1006,1090,1092
142,1005,1006,1090,1092
143,1005,1006,1090,1092
144,1005,1006,1090,1092
145,1006,1006,1090,1092
146,1005,1006,1090,1092
147,1006,1006,1090,1092
148,1006,1006,1090,1092
149,1005,1006,1090,1092
150,1006,1006,1090,1092
151,1005,1007,1090,1092
152,1005,1006,1089,1092
153,1005,1006,1089,1092
154,1006,1006,1089,1092
155,1005,1006,1089,1092
156,1005,1006,1089,1092
157,1005,1006,1089,1092
158,1005,1005,1089,1092
159,1005,1005,1089,1092
160,1005,1006,1090,1092
161,1006,1006,1090,1092
162,1005,1006,1090,1092
163,1006,1007,1090,1092
164,1006,1007,1090,1092
165,1005,1006,1091,1093
166,1005,1006,1091,1093
167,1006,1006,1090,1093
168,1006,1006,1090,1094
169,1006,1006,1090,1093
170,1006,1007,1090,1093
171,1005,1006,1090,1094
172,1005,1006,1090,1093
173,1006,1006,1090,1093
174,1005,1005,1090,1093
175,1005,1006,1089,1093
176,1005,1005,1089,1093
177,1006,1005,1089,1093
178,1006,1006,1089,1093
179,1006,1006,1088,1092
180,1006,1006,1089,1092
181,1006,1006,1088,1092
182,1005,1006,1088,1092
183,1006,1006,1088,1092
184,1006,1006,1088,1092
185,1006,1006,1088,1092
186,1005,1005,1088,1092
187,1006,1006,1088,1092
188,1006,1006,1088,1092
189,1006,1006,1088,1092
190,1005,1006,1088,1092
191,1006,1006,1092,1092
192,1005,1006,1096,1092
193,1006,1006,1097,1092
194,1006,1006,1098,1092
195,1005,1006,1098,1092
196,1005,1006,1098,1092
197,1005,1006,1098,1092
198,1005,1007,1098,1092
199,1005,1006,1097,1092
200,1005,1006,1097,1092
201,1005,1006,1098,1093
202,1006,1006,1101,1093
203,1006,1006,1112,1099
204,1005,1006,1120,1115
205,1005,1006,1118,1128
206,1006,1006,1116,1130
207,1006,1006,1116,1128
208,1006,1006,1115,1125
209,1005,1006,1115,1123
210,1006,1006,1114,1123
211,1005,1006,1055,1122
212,1005,1006,1043,1123
213,1005,1006,1057,1120
214,1005,1006,1104,1113
215,1006,1007,1104,1110
216,1006,1007,1105,1110
217,1006,1007,1194,1107
218,1006,1006,1203,1106
219,1006,1006,1138,1109
220,1006,1006,1102,1112
221,1006,1006,1106,1111
222,1005,1005,1107,1111
223,1006,1006,1107,1111
224,1005,1007,1107,1111
225,1006,1006,1107,1111
226,1005,1007,1107,1111
227,1005,1006,1107,1111
228,1005,1006,1106,1111
229,1005,1006,1107,1110
230,1005,1006,1106,1110
231,1005,1006,1106,1110
232,1005,1006,1106,1110
233,1005,1006,1106,1110
234,1005,1006,1106,1111
235,1005,1006,1107,1110
236,1005,1006,1107,1110
237,1005,1007,1115,1138
238,1006,1006,1118,1140
239,1005,1006,1123,1144
240,1005,1006,1121,1143
241,1005,1007,1120,1142
242,1005,1006,1120,1140
243,1006,1006,1119,1139
244,1006,1006,1118,1138
245,1005,1006,1117,1137
246,1006,1007,1116,1135
247,1005,1006,1115,1134
248,1006,1006,1114,1133
249,1005,1006,1113,1132
250,1006,1006,1113,1131
251,1006,1007,1113,1131
252,1005,1006,1112,1131
253,1005,1006,1112,1130
254,1005,1005,1112,1129
255,1006,1006,1112,1129
256,1006,1006,1112,1129
257,1006,1006,1112,1129
258,1005,1007,1112,1129
259,1005,1007,1112,1128
260,1006,1007,1112,1127
261,1006,1006,1113,1128
262,1005,1006,1112,1141
263,1006,1006,1129,1156
264,1005,1007,1126,1158
265,1006,1006,1125,1154
266,1006,1006,1124,1153
267,1006,1006,1127,1160
268,1005,1006,1127,1159
269,1006,1006,1127,1158
270,1006,1007,1127,1158
271,1006,1006,1126,1158
272,1006,1007,1126,1158
273,1005,1006,1125,1157
274,1005,1007,1124,1155
275,1005,1006,1124,1155
276,1005,1005,1124,1154
277,1006,1006,1124,1154
278,1006,1006,1124,1154
279,1005,1006,1123,1153
280,1006,1006,1123,1153
281,1006,1006,1123,1153
282,1006,1006,1123,1153
283,1005,1006,1122,1152
284,1006,1007,1122,1152
285,1006,1006,1122,1152
286,1006,1006,1122,1152
287,1006,1006,1122,1152
288,1005,1006,1121,1151
289,1005,1007,1121,1152
290,1005,1006,1121,1152
291,1005,1006,1121,1151
292,1006,1006,1121,1151
293,1006,1006,1121,1151
294,1005,1006,1121,1151
295,1006,1006,1121,1151
296,1006,1006,1121,1151
297,1005,1006,1120,1151
298,1006,1005,1120,1151
299,1005,1006,1120,1151
300,1005,1006,1120,1151
301,1006,1006,1120,1151
302,1006,1005,1120,1151
303,1005,1006,1120,1150
