Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,850,991,1063,1091
1,850,982,1063,1091
2,849,983,1063,1091
3,847,985,1063,1091
4,845,986,1063,1091
5,845,986,1063,1091
6,845,986,1063,1091
7,845,986,1062,1091
8,844,986,1062,1091
9,845,987,1062,1091
10,843,987,1062,1091
11,842,987,1062,1091
12,842,987,1062,1091
13,841,987,1062,1091
14,840,987,1062,1091
15,840,987,1062,1091
16,840,988,1062,1091
17,840,988,1062,1091
18,840,988,1062,1091
19,840,988,1061,1090
20,840,988,1062,1091
21,840,988,1061,1090
22,839,988,1061,1091
23,839,988,1061,1090
24,838,987,1061,1090
25,837,977,1061,1090
26,837,980,1061,1091
27,836,981,1061,1091
28,835,981,1061,1090
29,835,982,1061,1090
30,835,981,1061,1090
31,834,982,1061,1090
32,834,982,1061,1090
33,834,983,1061,1090
34,835,982,1061,1090
35,835,982,1061,1090
36,835,982,1061,1090
37,835,983,1061,1090
38,836,983,1061,1090
39,836,983,1060,1090
40,836,983,1060,1090
41,836,983,1060,1090
42,836,984,1061,1090
43,835,983,1060,1090
44,833,984,1060,1090
45,831,983,1060,1090
46,830,984,1060,1090
47,830,984,1060,1090
48,830,984,1060,1090
49,829,984,1060,1090
50,829,985,1060,1090
51,830,985,1060,1090
52,830,985,1060,1090
53,831,984,1060,1090
54,830,981,1060,1090
55,830,979,1060,1090
56,830,980,1060,1090
57,831,979,1060,1090
58,831,980,1060,1090
59,831,980,1060,1090
60,831,980,1059,1090
61,831,980,1092,1090
62,830,980,1109,1090
63,944,980,1109,1090
64,1001,980,1108,1090
65,1007,981,1108,1090
66,1007,981,1107,1090
67,1014,981,1107,1090
68,1023,981,1107,1090
69,1027,982,1107,1090
70,1028,981,1106,1090
71,1029,981,1106,1090
72,1031,981,1106,1090
73,1031,982,1106,1090
74,1031,982,1106,1090
75,1031,982,1105,1090
76,1032,982,1084,1090
77,1031,982,1087,1090
78,1032,982,1084,1090
79,881,981,1084,1090
80,932,982,1083,1090
81,938,981,1084,1090
82,939,981,1084,1090
83,939,982,1084,1090
84,940,982,1086,1090
85,940,982,1090,1090
86,941,982,1093,1090
87,941,981,1095,1090
88,941,981,1096,1090
89,941,981,1096,1090
90,947,981,1096,1089
91,947,981,1096,1090
92,957,981,1096,1090
93,963,980,1095,1089
94,966,971,1095,1090
95,970,973,1095,1090
96,971,973,1095,1090
97,972,974,1095,1090
98,973,974,1095,1090
99,974,974,1095,1090
100,974,974,1095,1090
101,975,974,1095,1090
102,976,974,1095,1090
103,976,975,1095,1090
104,976,975,1095,1090
105,977,975,1095,1090
106,978,976,1095,1090
107,978,975,1094,1090
108,978,976,1094,1090
109,978,976,1094,1090
110,979,976,1094,1090
111,979,976,1094,1090
112,979,975,1094,1089
113,979,976,1094,1090
114,979,976,1094,1090
115,979,976,1094,1090
116,979,977,1093,1090
117,980,978,1093,1090
118,980,977,1093,1090
119,980,977,1093,1090
120,980,978,1093,1089
121,980,977,1093,1090
122,980,977,1093,1090
123,980,979,1093,1090
124,980,978,1093,1090
125,981,978,1093,1090
126,981,979,1092,1090
127,981,978,1092,1089
128,981,978,1092,1090
129,981,979,1092,1090
130,981,979,1092,1090
131,982,979,1092,1090
132,981,979,1092,1090
133,982,979,1092,1090
134,982,979,1092,1090
135,983,980,1092,1090
136,982,980,1092,1090
137,982,980,1092,1090
138,982,980,1092,1090
139,983,981,1092,1089
140,983,980,1092,1089
141,982,980,1091,1090
