Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1005,1006,1022,1098
1,1006,1006,1022,1098
2,1006,1007,1022,1098
3,1005,1006,1023,1098
4,1005,1006,1022,1098
5,1006,1006,1022,1098
6,1005,1007,1022,1098
7,1006,1007,1022,1098
8,1006,1006,1022,1098
9,1006,1006,1022,1097
10,1006,1007,1022,1098
11,1005,1006,1022,1098
12,1006,1006,1022,1097
13,1006,1007,1022,1098
14,1006,1006,1022,1097
15,1006,1006,1022,1097
16,1006,1006,1022,1097
17,1006,1007,1022,1097
18,1006,1007,1021,1097
19,1005,1006,1022,1097
20,1006,1007,1021,1097
21,1006,1006,1022,1097
22,1006,1007,1022,1097
23,1005,1007,1021,1097
24,1006,1007,1021,1097
25,1005,1006,1022,1097
26,1006,1006,1021,1097
27,1006,1006,1021,1097
28,1006,1006,1021,1097
29,1006,1006,1021,1097
30,1006,1006,1021,1097
31,1006,1006,1021,1097
32,1006,1006,1021,1097
33,1006,1006,1021,1097
34,1006,1006,1021,1097
35,1005,1006,1021,1097
36,1006,1007,1021,1097
37,1005,1007,1021,1097
38,1005,1006,1022,1097
39,1006,1007,1021,1097
40,1005,1006,1021,1097
41,1006,1006,1021,1097
42,1006,1007,1021,1097
43,1006,1007,1021,1097
44,1006,1007,1021,1097
45,1006,1007,1021,1097
46,1006,1006,1021,1097
47,1005,1006,1021,1097
48,1005,1007,1021,1097
49,1006,1007,1021,1097
50,1006,1006,1021,1097
51,1005,1006,1021,1097
52,1006,1007,1021,1097
53,1006,1006,1021,1097
54,1006,1006,1021,1097
55,1006,1006,1021,1097
56,1006,1006,1021,1097
57,1006,1007,1251,1097
58,1006,1007,1174,1097
59,1006,1006,1105,1097
60,1006,1007,1095,1097
61,1005,1007,1094,1097
62,1005,1006,1094,1097
63,1006,1006,1093,1097
64,1006,1006,1093,1097
65,1005,1007,1093,1096
66,1006,1006,1093,1096
67,1006,1006,1093,1097
68,1006,1006,1093,1097
69,1006,1006,1093,1097
70,1006,1006,1092,1097
71,1005,1006,1092,1097
72,1006,1006,1093,1097
73,1005,1006,1092,1097
74,1006,1006,1092,1097
75,1005,1006,1092,1096
76,1006,1006,1092,1096
77,1006,1006,1093,1097
78,1006,1006,1092,1097
79,1006,1006,1092,1096
80,1006,1006,1092,1097
81,1006,1006,1091,1096
82,1006,1007,1091,1097
83,1006,1006,1091,1097
84,1006,1007,1092,1097
85,1006,1007,1092,1097
86,1006,1007,1092,1096
87,1005,1007,1092,1097
88,1006,1006,1092,1097
89,1006,1006,1092,1096
90,1006,1006,1091,1096
91,1005,1007,1091,1096
92,1006,1006,1091,1097
93,1006,1006,1091,1096
94,1006,1007,1091,1097
95,1006,1006,1091,1097
96,1006,1006,1091,1096
97,1006,1006,1091,1097
98,1006,1006,1091,1097
99,1006,1006,1091,1096
100,1006,1007,1091,1096
101,1006,1007,1091,1097
102,1006,1006,1091,1097
103,1006,1007,1090,1097
104,1006,1007,1090,1096
105,1005,1007,1090,1096
106,1005,1006,1090,1097
107,1007,1006,1090,1096
108,1006,1006,1090,1097
109,1006,1007,1090,1096
110,1005,1006,1090,1096
111,1006,1007,1090,1096
112,1005,1006,1090,1096
113,1006,1006,1090,1097
114,1006,1007,1090,1097
115,1006,1007,1090,1096
116,1005,1006,1090,1096
117,1006,1007,1089,1096
118,1006,1006,1089,1096
119,1006,1007,1089,1096
120,1006,1007,1089,1097
121,1005,1007,1089,1096
122,1006,1006,1089,1096
123,1006,1006,1089,1096
124,1005,1006,1089,1096
125,1006,1006,1088,1096
126,1006,1007,1088,1096
127,1006,1007,1089,1096
128,1007,1006,1088,1097
129,1006,1006,1088,1096
130,1006,1006,1088,1096
131,1006,1007,1088,1096
132,1005,1007,1088,1096
133,1006,1007,1088,1096
134,1006,1007,1087,1096
135,1006,1007,1088,1096
136,1006,1007,1088,1096
137,1006,1006,1088,1096
138,1006,1007,1088,1096
139,1006,1006,1088,1096
140,1006,1007,1087,1096
141,1006,1007,1088,1096
142,1006,1007,1087,1096
143,1006,1007,1087,1097
144,1006,1006,1087,1096
145,1006,1006,1087,1096
146,1006,1006,1087,1096
147,1006,1007,1087,1096
148,1006,1007,1087,1097
149,1005,1006,1087,1096
150,1006,1006,1087,1096
151,1006,1007,1087,1096
152,1006,1006,1087,1096
153,1006,1006,1087,1097
154,1006,1006,1087,1097
155,1006,1006,1087,1097
156,1005,1006,1087,1098
157,1006,1006,1086,1097
158,1006,1006,1086,1096
159,1006,1006,1086,1097
160,1006,1007,1086,1098
161,1006,1006,1086,1097
162,1006,1006,1086,1097
163,1006,1006,1086,1097
164,1005,1006,1086,1097
165,1006,1006,1086,1097
166,1006,1006,1086,1097
167,1005,1006,1086,1097
168,1006,1006,1086,1097
169,1006,1006,1086,1097
170,1006,1006,1086,1097
171,1006,1006,1086,1097
172,1006,1006,1086,1097
173,1006,1006,1085,1097
174,1006,1006,1085,1097
175,1005,1006,1086,1097
176,1006,1006,1086,1097
177,1005,1006,1085,1096
178,1006,1006,1085,1097
179,1005,1006,1085,1097
180,1006,1006,1085,1096
181,1006,1007,1085,1097
182,1006,1007,1085,1097
