Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,854,1016,1064,1097
1,853,1015,1064,1097
2,852,1016,1063,1097
3,852,1016,1064,1097
4,851,1015,1064,1097
5,849,1016,1064,1097
6,849,1015,1064,1097
7,850,1016,1064,1097
8,850,1015,1064,1097
9,850,1016,1064,1097
10,851,1017,1064,1097
11,850,1017,1063,1097
12,851,1016,1063,1097
13,851,1017,1063,1097
14,849,1016,1063,1097
15,848,1016,1063,1097
16,847,1015,1063,1097
17,847,1016,1063,1097
18,847,1016,1063,1097
19,846,1016,1063,1097
20,846,1016,1063,1097
21,845,1016,1063,1097
22,845,1016,1063,1097
23,845,1016,1063,1097
24,845,1016,1063,1097
25,846,1016,1063,1097
26,845,1016,1063,1097
27,846,1016,1063,1097
28,844,1015,1063,1097
29,845,1015,1062,1097
30,846,1015,1063,1097
31,846,1015,1062,1097
32,846,1015,1062,1097
33,845,1015,1062,1097
34,844,1015,1062,1097
35,844,1016,1062,1097
36,843,1016,1062,1097
37,842,1015,1062,1097
38,842,1016,1062,1097
39,841,1016,1062,1097
40,841,1016,1062,1096
41,841,1016,1062,1096
42,840,1016,1062,1096
43,840,1016,1062,1097
44,841,1014,1062,1097
45,840,1013,1062,1096
46,841,1013,1062,1096
47,841,1013,1062,1097
48,841,1013,1062,1097
49,842,1013,1062,1096
50,841,1013,1062,1096
51,841,1012,1062,1096
52,841,1012,1062,1096
53,841,1013,1062,1096
54,841,1013,1062,1096
55,842,1012,1062,1096
56,841,1012,1062,1096
57,842,1013,1062,1096
58,842,1011,1062,1096
59,842,1011,1062,1096
60,842,1011,1062,1096
61,841,1011,1062,1096
62,842,1011,1062,1096
63,841,1011,1062,1096
64,841,1011,1062,1096
65,841,1010,1062,1096
66,840,1010,1062,1096
67,841,1010,1062,1096
68,841,1011,1062,1096
69,841,1010,1062,1096
70,841,1010,1062,1096
71,840,1011,1062,1096
72,841,1010,1062,1096
73,841,1010,1062,1096
74,841,1011,1061,1096
75,842,1011,1062,1096
76,841,1011,1061,1096
77,840,1011,1061,1096
78,840,1011,1061,1096
79,839,1011,1061,1096
80,837,1011,1062,1096
81,837,1011,1061,1096
82,837,1011,1061,1096
83,837,1011,1061,1096
84,837,1011,1061,1096
85,837,1011,1061,1096
86,838,1011,1061,1096
87,837,1011,1061,1096
88,837,1011,1061,1096
89,837,1011,1061,1096
90,837,1010,1061,1096
91,836,1011,1061,1096
92,836,1011,1061,1096
93,836,1011,1061,1096
94,836,1011,1061,1096
95,836,1011,1061,1096
96,836,1011,1061,1096
97,836,1011,1061,1096
98,837,1012,1061,1096
99,837,1011,1061,1096
100,836,1011,1061,1096
101,836,1011,1061,1096
102,836,1011,1060,1096
103,836,1011,1061,1096
104,836,1011,1060,1096
105,835,1011,1060,1096
106,835,1011,1060,1096
107,833,1011,1060,1096
108,833,1011,1060,1096
109,832,1011,1060,1096
110,832,1011,1060,1096
111,832,1012,1060,1096
112,831,1011,1060,1096
113,831,1011,1104,1096
114,830,1010,1113,1096
