Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1005,1006,1097,1224
1,1005,1007,1099,1192
2,1005,1006,1086,1151
3,1005,1006,1085,1167
4,1006,1006,1087,1172
5,1005,1006,1086,1170
6,1005,1006,1085,1170
7,1005,1006,1085,1170
8,1005,1006,1080,1145
9,1005,1006,1052,1115
10,1005,1006,1037,1115
11,1005,1006,1031,1106
12,1005,1007,1031,1102
13,1005,1007,1030,1101
14,1005,1006,1030,1101
15,1005,1006,1030,1100
16,1005,1006,1030,1100
17,1004,1007,1030,1099
18,1005,1007,1029,1100
19,1004,1006,1029,1099
20,1005,1006,1029,1099
21,1005,1006,1029,1099
22,1006,1007,1029,1099
23,1005,1007,1029,1099
24,1005,1006,1029,1099
25,1005,1006,1028,1099
26,1005,1006,1029,1098
27,1005,1006,1028,1098
28,1005,1006,1028,1098
29,1006,1007,1028,1098
30,1005,1006,1028,1098
31,1005,1006,1028,1098
32,1005,1006,1028,1098
33,1005,1006,1028,1098
34,1006,1006,1028,1098
35,1005,1006,1028,1098
36,1005,1006,1028,1098
37,1005,1006,1028,1098
38,1006,1007,1028,1098
39,1005,1007,1028,1098
40,1006,1006,1028,1098
41,1006,1006,1027,1098
42,1005,1007,1027,1098
43,1005,1006,1027,1098
44,1005,1007,1027,1097
45,1006,1007,1027,1098
46,1006,1007,1027,1097
47,1006,1006,1027,1098
48,1006,1007,1027,1097
49,1006,1006,1027,1097
50,1006,1006,1027,1097
51,1006,1007,1027,1097
52,1006,1006,1027,1097
53,1006,1007,1027,1097
54,1006,1007,1027,1098
55,1006,1006,1027,1097
56,1006,1007,1027,1097
57,1006,1007,1026,1097
58,1005,1007,1026,1097
59,1005,1006,1026,1097
60,1005,1006,1026,1097
61,1006,1006,1026,1097
62,1006,1006,1026,1097
63,1005,1006,1026,1097
64,1005,1006,1026,1097
65,1005,1006,1026,1097
66,1005,1007,1026,1097
67,1005,1006,1026,1097
68,1005,1007,1026,1097
69,1005,1006,1026,1097
70,1005,1006,1026,1097
71,1005,1006,1026,1097
72,1006,1007,1026,1097
73,1006,1007,1026,1097
74,1005,1006,1026,1097
75,1006,1007,1026,1097
76,1006,1006,1025,1097
77,1006,1006,1025,1097
78,1006,1006,1025,1097
79,1005,1006,1026,1097
80,1005,1006,1025,1097
81,1005,1006,1025,1097
82,1005,1006,1025,1097
83,1005,1007,1025,1097
84,1006,1006,1025,1097
85,1005,1006,1025,1097
86,1005,1007,1025,1097
87,1005,1006,1361,1097
88,1005,1006,1181,1097
89,1006,1007,1122,1097
90,1005,1006,1122,1097
91,1006,1006,1106,1097
92,1005,1006,1107,1097
93,1005,1006,1107,1097
94,1005,1006,1107,1097
95,1006,1006,1106,1097
96,1006,1006,1106,1097
97,1006,1006,1105,1097
98,1006,1006,1105,1097
99,1006,1006,1105,1097
100,1006,1006,1104,1097
101,1005,1006,1105,1097
102,1005,1006,1104,1097
103,1006,1006,1104,1097
104,1006,1007,1096,1097
105,1005,1007,1093,1096
106,1006,1006,1092,1097
107,1006,1006,1092,1096
108,1006,1007,1092,1097
109,1006,1007,1092,1097
110,1006,1006,1092,1097
111,1006,1006,1092,1096
112,1005,1006,1092,1097
113,1006,1006,1091,1097
114,1005,1006,1091,1097
115,1005,1006,1091,1096
116,1006,1006,1092,1097
117,1006,1006,1091,1097
118,1006,1006,1091,1097
119,1005,1006,1091,1097
120,1006,1006,1091,1097
121,1005,1006,1091,1097
