Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,978,1010,1095,1097
1,978,1010,1095,1097
2,979,1011,1095,1097
3,979,1010,1094,1097
4,979,1010,1095,1097
5,979,1010,1095,1097
6,979,1010,1095,1097
7,980,1010,1094,1097
8,979,1011,1094,1097
9,980,1010,1094,1097
10,980,1010,1094,1097
11,980,1011,1094,1097
12,980,1011,1094,1097
13,980,1010,1094,1097
14,980,1011,1094,1097
15,980,1010,1094,1097
16,980,1010,1094,1097
17,981,1010,1095,1097
18,981,1010,1095,1097
19,980,1010,1095,1097
20,981,1010,1095,1097
21,981,1010,1095,1097
22,981,1010,1095,1097
23,981,1010,1095,1097
24,981,1010,1094,1097
25,981,1010,1094,1097
26,982,1010,1094,1097
27,982,1010,1094,1097
28,983,1010,1093,1097
29,982,1010,1093,1097
30,981,1010,1093,1097
31,982,1010,1093,1097
32,982,1010,1093,1097
33,982,1010,1093,1097
34,982,1011,1093,1097
35,982,1010,1093,1097
36,983,1010,1093,1097
37,983,1010,1093,1097
38,982,1010,1093,1097
39,983,1010,1093,1097
40,983,1010,1093,1097
41,983,1010,1092,1097
42,984,1010,1092,1097
43,983,1010,1092,1097
44,983,1010,1092,1097
45,984,1011,1092,1097
46,984,1011,1092,1097
47,983,1010,1092,1097
48,984,1010,1092,1097
49,984,1010,1092,1097
50,984,1011,1092,1097
51,984,1011,1092,1097
52,984,1011,1092,1097
53,984,1010,1092,1097
54,984,1010,1091,1097
55,984,1011,1092,1097
56,985,1011,1092,1097
57,985,1011,1092,1097
58,985,1011,1091,1097
59,985,1011,1091,1097
60,985,1011,1091,1097
61,985,1010,1091,1097
62,985,1010,1091,1097
63,986,1011,1091,1097
64,985,1011,1091,1097
65,985,1010,1091,1097
66,986,1011,1091,1097
67,986,1011,1091,1097
68,986,1011,1091,1097
69,986,1011,1091,1097
70,986,1010,1091,1097
71,986,1011,1091,1097
72,987,1011,1091,1097
73,986,1011,1091,1097
74,986,1011,1091,1097
75,987,1011,1091,1097
76,986,1011,1091,1097
77,987,1010,1091,1097
78,986,1011,1091,1097
79,987,1011,1091,1097
80,987,1010,1091,1097
81,987,1011,1091,1097
82,987,1011,1091,1097
83,987,1011,1091,1097
84,988,1010,1090,1097
85,988,1010,1090,1097
86,987,1010,1091,1097
87,988,1011,1091,1097
88,988,1010,1090,1097
89,987,1011,1090,1097
90,986,1011,1090,1097
91,986,1010,1090,1097
92,984,1011,1090,1097
93,982,1011,1090,1097
94,980,1011,1090,1097
95,979,1011,1090,1097
96,979,1011,1090,1097
97,979,1011,1090,1097
98,979,1011,1090,1097
99,979,1011,1090,1097
100,979,1011,1090,1097
101,979,1010,1090,1097
102,979,1010,1089,1097
103,979,1011,1090,1097
104,979,1011,1089,1097
105,979,1010,1089,1097
106,979,1011,1089,1097
107,978,1011,1089,1096
108,977,1011,1089,1097
109,977,1010,1090,1097
110,976,1011,1089,1097
111,975,1010,1089,1097
112,975,1011,1089,1097
113,974,1010,1089,1097
114,974,1010,1089,1097
115,975,1011,1089,1097
116,975,1011,1089,1097
117,975,1011,1089,1097
118,975,1011,1089,1097
119,975,1011,1089,1097
120,975,1011,1089,1097
121,975,1010,1090,1097
122,975,1011,1093,1097
123,976,1011,1095,1097
124,975,1010,1097,1097
125,975,1011,1097,1097
126,976,1011,1098,1097
127,976,1011,1098,1097
128,976,1011,1099,1097
129,976,1010,1098,1097
130,976,1011,1099,1097
131,976,1011,1098,1097
132,976,1010,1098,1097
133,977,1010,1098,1097
134,976,1011,1098,1097
135,977,1010,1098,1097
136,977,1011,1098,1097
137,977,1010,1098,1098
138,977,1010,1100,1101
139,977,1011,1106,1108
140,978,1011,1104,1107
141,977,1011,1103,1105
142,978,1012,1102,1104
143,978,1011,1102,1103
144,978,1011,1101,1102
145,979,1011,1101,1102
146,979,1010,1101,1102
147,979,1011,1101,1102
148,981,1010,1101,1101
149,980,1011,1101,1102
150,981,1011,1101,1101
151,982,1011,1100,1102
152,982,1011,1100,1102
153,983,1011,1104,1107
154,983,1011,1113,1107
155,984,1011,1115,1119
156,984,1011,1113,1120
157,1015,1012,1113,1119
158,1041,1011,1113,1119
159,1047,1011,1113,1119
160,1048,1011,1113,1119
161,1050,1012,1113,1119
162,1051,1014,1113,1119
163,1052,1058,1113,1119
164,1052,1053,1112,1119
165,1053,1058,1112,1118
166,1052,1058,1112,1119
167,1052,1062,1112,1119
168,1052,1063,1112,1118
169,1053,1064,1112,1118
170,1052,1066,1118,1130
171,1052,1066,1123,1136
172,1052,1066,1122,1136
173,1052,1066,1121,1135
174,1062,1117,1126,1146
175,1074,1121,1138,1155
176,1077,1128,1143,1160
177,1089,1159,1140,1157
178,1101,1211,1138,1156
179,1149,1227,1138,1156
180,1156,1227,1138,1156
181,1155,1228,1137,1155
182,1155,1230,1137,1155
183,1157,1231,1136,1154
184,1157,1232,1135,1154
185,1158,1232,1135,1154
186,1158,1231,1135,1153
187,1157,1230,1135,1153
188,1158,1230,1135,1153
189,1156,1230,1134,1153
190,1156,1229,1134,1153
191,1156,1229,1134,1153
192,1156,1228,1134,1153
193,1155,1228,1134,1153
194,1155,1228,1133,1153
195,1154,1227,1133,1153
196,1154,1226,1133,1153
197,1154,1226,1133,1152
198,1154,1226,1133,1153
199,1153,1225,1133,1152
200,1153,1226,1133,1152
201,1153,1225,1132,1152
202,1151,1224,1133,1152
203,1151,1223,1132,1152
204,1151,1224,1132,1152
205,1150,1223,1118,1152
206,1150,1223,1104,1130
207,1149,1222,1103,1111
208,1149,1222,1103,1109
209,996,1193,1103,1110
210,1050,1108,1103,1110
211,1054,1091,1102,1110
212,1055,1085,1102,1109
213,1055,1084,1102,1110
214,1053,1084,1103,1110
215,1048,1084,1102,1110
216,1047,1084,1102,1110
217,1046,1084,1102,1109
218,1043,1084,1102,1110
219,1042,1084,1102,1110
220,1041,1084,1102,1110
221,1041,1084,1102,1109
222,1040,1084,1101,1110
223,1040,1083,1102,1109
224,1039,1082,1102,1109
225,1038,1076,1101,1109
226,1037,1074,1101,1109
227,1037,1074,1102,1109
228,1036,1074,1101,1109
229,1036,1074,1101,1109
230,1035,1075,1101,1109
231,1036,1075,1100,1109
232,1036,1074,1101,1109
233,1036,1074,1100,1109
234,1035,1074,1100,1109
235,1034,1073,1100,1109
236,1032,1073,1100,1109
237,1031,1073,1100,1109
238,1030,1073,1100,1109
239,1029,1072,1100,1109
240,1029,1072,1100,1109
241,1029,1073,1100,1109
242,1029,1072,1099,1109
243,1028,1072,1100,1109
244,1028,1072,1099,1109
245,1027,1071,1100,1109
246,1027,1071,1099,1109
247,1027,1071,1099,1109
248,1026,1071,1099,1109
249,1026,1072,1099,1109
250,1027,1071,1099,1109
251,1027,1071,1099,1109
252,1026,1071,1100,1109
253,1026,1070,1099,1109
254,1026,1070,1099,1109
255,1026,1070,1099,1109
256,1026,1070,1099,1109
257,1026,1069,1099,1109
258,1026,1068,1099,1109
259,1025,1069,1099,1108
260,1026,1069,1099,1109
261,1025,1068,1099,1109
262,1026,1068,1099,1109
263,1025,1069,1099,1109
264,1025,1069,1099,1109
265,1025,1069,1099,1109
266,1025,1068,1099,1109
267,1025,1068,1098,1109
268,1025,1068,1098,1109
269,1024,1067,1098,1109
270,1024,1067,1098,1109
