Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1005,1006,1095,1099
1,1005,1006,1094,1099
2,1006,1006,1094,1099
3,1005,1006,1094,1099
4,1006,1006,1094,1099
5,1006,1006,1095,1099
6,1006,1006,1095,1099
7,1005,1006,1094,1099
8,1005,1006,1094,1098
9,1006,1006,1093,1099
10,1005,1006,1093,1098
11,1006,1006,1094,1098
12,1006,1006,1093,1098
13,1005,1006,1093,1098
14,1005,1006,1093,1098
15,1005,1006,1093,1098
16,1006,1006,1093,1098
17,1005,1005,1093,1098
18,1005,1006,1093,1098
19,1005,1006,1093,1098
20,1005,1006,1093,1098
21,1005,1005,1093,1098
22,1006,1006,1093,1098
23,1006,1006,1092,1098
24,1006,1006,1092,1098
25,1005,1006,1092,1098
26,1006,1006,1092,1098
27,1005,1006,1092,1098
28,1005,1006,1092,1098
29,1006,1006,1092,1098
30,1005,1006,1092,1098
31,1006,1006,1092,1098
32,1005,1006,1092,1098
33,1005,1005,1092,1098
34,1005,1006,1092,1098
35,1005,1006,1092,1098
36,1005,1006,1091,1098
37,1005,1006,1091,1098
38,1005,1006,1091,1098
39,1005,1006,1091,1098
40,1005,1005,1091,1098
41,1005,1006,1091,1098
42,1006,1006,1091,1098
43,1006,1005,1091,1098
44,1005,1007,1091,1098
45,1006,1006,1091,1098
46,1005,1006,1091,1098
47,1005,1006,1091,1098
48,1005,1006,1091,1098
49,1006,1007,1090,1098
50,1005,1006,1091,1098
51,1006,1006,1090,1098
52,1005,1006,1091,1098
53,1005,1006,1090,1098
54,1005,1006,1090,1098
55,1005,1006,1090,1097
56,1006,1006,1090,1097
57,1005,1006,1090,1098
58,1005,1007,1090,1098
59,1005,1006,1090,1098
60,1005,1006,1090,1098
61,1005,1006,1090,1098
62,1005,1007,1090,1097
63,1005,1005,1090,1097
64,1005,1006,1090,1098
65,1006,1007,1090,1098
66,1005,1006,1090,1098
67,1005,1006,1090,1097
68,1005,1006,1090,1098
69,1005,1006,1090,1097
70,1005,1006,1089,1097
71,1005,1006,1089,1098
72,1005,1006,1089,1098
73,1005,1006,1089,1097
74,1005,1006,1089,1097
75,1005,1006,1089,1098
76,1005,1006,1089,1098
77,1005,1006,1089,1097
78,1006,1006,1089,1097
79,1005,1006,1089,1097
80,1005,1006,1089,1097
81,1005,1006,1089,1097
82,1005,1006,1089,1097
83,1005,1006,1089,1097
84,1005,1006,1089,1097
85,1005,1006,1089,1097
86,1005,1006,1088,1097
87,1006,1006,1089,1097
88,1005,1006,1088,1097
89,1005,1006,1088,1097
90,1005,1006,1089,1097
91,1005,1006,1088,1097
92,1005,1006,1088,1097
93,1005,1006,1090,1097
94,1005,1006,1090,1097
95,1005,1006,1089,1097
96,1005,1006,1089,1097
