Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,1007,1006,1098,1098
1,1007,1007,1097,1098
2,1006,1007,1098,1098
3,1006,1007,1098,1098
4,1007,1007,1097,1098
5,1007,1006,1097,1098
6,1007,1006,1098,1098
7,1007,1007,1098,1098
8,1006,1007,1097,1098
9,1007,1006,1098,1098
10,1007,1007,1098,1098
11,1007,1006,1097,1098
12,1007,1006,1097,1098
13,1007,1007,1097,1098
14,1007,1007,1098,1098
15,1007,1007,1098,1098
16,1007,1007,1098,1098
17,1007,1007,1098,1098
18,1007,1008,1098,1098
19,1007,1007,1098,1098
20,1007,1006,1097,1098
21,1007,1007,1098,1098
22,1007,1006,1097,1098
23,1006,1007,1097,1098
24,1007,1007,1097,1098
25,1008,1007,1098,1098
26,1007,1007,1098,1098
27,1007,1007,1097,1098
28,1008,1006,1098,1098
29,1007,1006,1098,1098
30,1008,1007,1097,1098
31,1008,1007,1098,1098
32,1007,1007,1098,1098
33,1008,1007,1097,1098
34,1007,1006,1097,1098
35,1008,1007,1097,1098
36,1008,1007,1098,1098
37,1008,1007,1098,1098
38,1007,1007,1097,1098
39,1007,1007,1098,1098
40,1008,1007,1098,1098
41,1008,1007,1097,1098
42,1007,1007,1098,1098
43,1008,1007,1097,1098
44,1007,1007,1097,1098
45,1008,1007,1098,1098
46,1007,1007,1097,1098
47,1008,1007,1097,1098
48,1007,1007,1097,1098
49,1007,1007,1097,1098
50,1008,1007,1098,1098
51,1008,1008,1098,1098
52,1008,1007,1097,1098
53,1008,1007,1097,1098
54,1008,1008,1098,1098
55,1008,1007,1097,1098
56,1008,1007,1097,1098
57,1008,1007,1097,1098
58,1008,1007,1097,1098
59,1008,1008,1098,1098
60,1008,1007,1097,1098
61,1008,1007,1097,1098
62,1008,1008,1097,1098
63,1008,1008,1098,1098
64,1008,1007,1097,1098
65,1008,1007,1097,1098
66,1008,1007,1098,1098
67,1008,1007,1097,1098
68,1008,1008,1097,1098
69,1009,1008,1097,1098
70,1008,1008,1097,1098
71,1008,1008,1097,1098
72,1008,1008,1097,1098
73,1008,1007,1097,1098
74,1009,1007,1097,1098
75,1008,1007,1097,1098
76,1008,1008,1097,1098
77,1008,1007,1098,1098
78,1008,1008,1098,1098
79,1009,1007,1097,1098
80,1009,1008,1098,1098
81,1009,1007,1097,1098
82,1008,1008,1098,1098
83,1008,1008,1098,1098
84,1008,1008,1097,1098
85,1009,1008,1097,1098
86,1009,1008,1098,1098
87,1009,1007,1097,1098
88,1009,1008,1097,1098
89,1009,1007,1097,1098
90,1008,1008,1097,1098
91,1008,1008,1097,1098
92,1009,1008,1097,1098
93,1009,1008,1097,1098
94,1009,1008,1097,1098
95,1008,1008,1097,1098
96,1009,1008,1097,1098
97,1009,1008,1097,1098
98,1009,1008,1097,1098
99,1009,1008,1097,1098
100,1009,1008,1097,1098
101,1009,1008,1097,1098
102,1009,1008,1097,1098
103,1009,1008,1097,1098
104,1009,1008,1097,1098
105,1009,1008,1097,1098
106,1009,1008,1097,1098
107,1009,1008,1097,1098
108,1009,1008,1097,1098
109,1009,1008,1097,1098
110,1009,1009,1097,1098
111,1009,1008,1097,1098
112,1009,1008,1097,1098
113,1009,1008,1097,1098
114,1009,1008,1097,1098
115,1009,1008,1097,1098
116,1009,1008,1098,1098
117,1009,1008,1098,1098
118,1009,1008,1098,1098
119,1009,1009,1098,1098
120,1009,1009,1097,1098
121,1009,1008,1097,1098
122,1009,1009,1097,1098
123,1009,1008,1097,1098
124,1009,1008,1097,1098
125,1009,1008,1097,1098
126,1009,1008,1097,1098
127,1009,1008,1097,1098
128,1010,1008,1097,1098
129,1009,1009,1097,1098
130,1009,1008,1097,1098
131,1009,1008,1097,1098
132,1009,1008,1097,1098
133,1009,1009,1097,1098
134,1010,1009,1097,1098
135,1009,1009,1097,1098
136,1009,1008,1098,1098
137,1010,1009,1097,1098
138,1010,1009,1097,1098
139,1009,1009,1097,1098
140,1009,1009,1097,1098
141,1009,1009,1097,1098
142,1010,1009,1097,1098
143,1010,1009,1097,1098
144,1010,1009,1097,1098
145,1010,1009,1097,1098
146,1009,1009,1097,1098
147,1010,1008,1097,1098
148,1010,1009,1097,1098
149,1010,1009,1097,1098
150,1010,1008,1097,1098
151,1010,1009,1097,1098
152,1010,1009,1097,1098
153,1010,1009,1097,1098
154,1010,1008,1097,1098
155,1010,1008,1097,1098
156,1010,1008,1097,1098
157,1010,1010,1097,1098
158,1010,1009,1097,1098
159,1010,1009,1097,1098
160,1010,1008,1097,1098
161,1010,1009,1097,1098
162,1010,1009,1097,1098
163,1010,1009,1097,1098
164,1010,1009,1097,1098
165,1010,1008,1097,1098
166,1010,1009,1097,1098
167,1010,1008,1097,1098
168,1010,1010,1097,1098
169,1010,1009,1097,1098
170,1010,1009,1097,1098
171,1010,1009,1097,1098
172,1010,1010,1097,1098
173,1010,1008,1097,1098
174,1010,1008,1097,1098
175,1010,1009,1097,1098
176,1010,1009,1097,1098
177,1010,1009,1097,1098
178,1010,1009,1097,1098
179,1010,1009,1097,1098
180,1010,1009,1097,1098
181,1010,1009,1097,1098
182,1010,1009,1097,1098
183,1010,1009,1097,1098
184,1010,1009,1097,1098
185,1010,1009,1097,1098
186,1010,1009,1097,1098
187,1011,1009,1097,1098
188,1010,1009,1097,1098
189,1010,1009,1097,1098
190,1010,1010,1097,1098
191,1010,1009,1097,1098
192,1010,1010,1099,1098
193,1010,1009,1097,1098
194,1010,1009,1097,1098
195,1010,1009,1097,1098
196,1011,1009,1097,1098
197,1010,1009,1097,1098
198,1010,1009,1097,1098
199,1010,1010,1097,1098
200,1010,1009,1097,1098
201,1011,1009,1097,1098
202,1011,1009,1097,1098
203,1011,1009,1097,1098
204,1010,1010,1097,1098
205,1010,1009,1097,1098
206,1010,1009,1097,1098
207,1010,1009,1097,1098
208,1010,1009,1097,1098
209,1011,1010,1097,1098
210,1011,1010,1097,1098
211,1011,1009,1097,1098
212,1010,1009,1097,1098
213,1011,1010,1097,1098
214,1010,1010,1097,1098
215,1011,1009,1097,1098
216,1011,1010,1097,1097
217,1011,1009,1097,1098
218,1010,1009,1097,1098
219,1011,1009,1097,1098
220,1010,1009,1097,1098
221,1011,1009,1097,1098
222,1011,1009,1097,1098
223,1011,1010,1097,1098
224,1010,1010,1097,1098
225,1011,1010,1097,1098
226,1011,1010,1097,1098
227,1010,1009,1097,1098
228,1011,1010,1097,1097
229,1011,1010,1098,1098
230,1011,1009,1098,1098
231,1011,1009,1098,1098
232,1011,1009,1105,1103
