Time (index),Device 0 - Follower 0,Device 0 - Follower 1,Device 0 - Follower 2,Device 0 - Follower 3
0,798,1030,1053,1099
1,798,1030,1053,1099
2,798,1031,1053,1099
3,797,1031,1053,1099
4,797,1032,1053,1099
5,796,1033,1053,1099
6,796,1033,1053,1099
7,797,1034,1053,1099
8,795,1033,1052,1099
9,796,1029,1052,1099
10,796,1028,1052,1099
11,795,1027,1052,1099
12,793,1027,1052,1099
13,792,1028,1052,1099
14,791,1028,1052,1099
15,791,1028,1052,1099
16,790,1027,1052,1099
17,790,1027,1052,1099
18,791,1027,1052,1099
19,791,1027,1052,1099
20,791,1027,1052,1098
21,790,1026,1052,1099
22,790,1026,1051,1098
23,790,1024,1052,1099
24,790,1021,1052,1098
25,791,1021,1052,1098
26,790,1022,1051,1098
27,790,1022,1051,1098
28,790,1022,1051,1098
29,790,1023,1216,1098
30,789,1022,1121,1098
31,788,1022,1094,1098
32,1244,1023,1094,1098
33,968,1023,1090,1098
34,926,1023,1090,1099
35,1006,1023,1090,1098
36,999,1022,1090,1098
37,993,1023,1090,1098
38,990,1023,1090,1098
39,987,1022,1090,1098
40,987,1023,1090,1098
41,985,1023,1090,1098
42,984,1023,1089,1098
43,982,1023,1089,1098
44,981,1023,1089,1098
45,980,1023,1089,1098
46,978,1023,1091,1098
47,977,1023,1092,1098
48,975,1023,1094,1098
49,974,1023,1095,1098
50,972,1023,1095,1098
51,972,1023,1096,1098
52,972,1022,1096,1098
53,972,1022,1097,1098
54,972,1023,1097,1098
55,972,1023,1097,1098
56,973,1022,1097,1098
57,973,1022,1097,1098
58,973,1022,1097,1098
59,974,1022,1097,1098
60,974,1022,1097,1098
61,974,1021,1097,1098
62,974,1021,1096,1098
63,974,1021,1096,1098
64,974,1021,1096,1098
65,974,1021,1096,1098
66,975,1021,1096,1098
67,975,1021,1096,1098
68,975,1020,1096,1098
69,975,1020,1096,1098
70,975,1020,1096,1098
71,976,1021,1096,1098
72,975,1020,1095,1098
73,976,1020,1096,1098
74,976,1020,1095,1098
75,976,1020,1095,1098
76,977,1020,1095,1098
77,976,1021,1095,1098
78,976,1021,1095,1098
79,977,1021,1095,1098
80,977,1020,1095,1098
81,976,1021,1095,1098
82,976,1021,1095,1098
83,977,1021,1095,1098
84,977,1021,1095,1098
85,977,1020,1094,1098
86,977,1021,1095,1098
87,978,1021,1095,1098
88,977,1021,1094,1098
89,977,1021,1094,1098
90,977,1021,1093,1098
91,978,1020,1092,1098
92,978,1021,1092,1098
93,978,1020,1091,1098
94,978,1021,1091,1098
95,978,1021,1091,1098
96,979,1021,1091,1098
